Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1742857231quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-22.112,12/20/17 - 09:31,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,180,180,100,72.2,
East Arta\E-Arta-28.209,01/02/17 - 10:01,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1208,1208,100,474.0,
East Arta\E-Arta-28.210,01/12/17 - 09:44,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1081,1081,100,424.1,
East Arta\E-Arta-28.211,01/16/17 - 09:05,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1063,1063,100,417.1,
East Arta\E-Arta-28.212,01/31/17 - 08:41,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1014,1014,100,397.6,
East Arta\E-Arta-28.213,02/06/17 - 10:38,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,416,416,100,161.7,
East Arta\E-Arta-28.214,02/13/17 - 09:44,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,983,983,100,385.6,
East Arta\E-Arta-28.215,02/20/17 - 09:14,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,967,967,100,379.2,
East Arta\E-Arta-28.216,02/27/17 - 09:03,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,915,915,100,358.7,
East Arta\E-Arta-28.217,03/06/17 - 08:57,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,934,934,100,366.2,
East Arta\E-Arta-28.218,03/13/17 - 10:04,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,902,873,97,342.6,
East Arta\E-Arta-28.219,03/20/17 - 09:00,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,907,907,100,355.5,
East Arta\E-Arta-28.220,03/27/17 - 08:54,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,920,920,100,360.7,
East Arta\E-Arta-28.221,04/10/17 - 09:15,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,04/10/17 - 09:23,21397,3876,7415,-198,25.5,139.9,9.278,95.22,133.2,1090.1,197.6,1446107.5,0,18977,9173,17620,9329,972,915,94,358.7,
East Arta\E-Arta-28.222,04/27/17 - 09:51,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,947,942,100,369.5,
East Arta\E-Arta-28.223,05/01/17 - 08:31,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,954,954,100,374.3,
East Arta\E-Arta-28.224,05/08/17 - 08:54,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,985,985,100,385.9,
East Arta\E-Arta-28.225,05/22/17 - 09:16,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1759,1759,100,688.7,
East Arta\E-Arta-28.226,05/29/17 - 08:36,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1895,1895,100,741.2,
East Arta\E-Arta-28.227,07/04/17 - 08:46,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2214,2149,97,840.2,
East Arta\E-Arta-28.228,07/10/17 - 09:04,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2238,2238,100,874.4,
East Arta\E-Arta-28.229,07/13/17 - 10:35,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1795,1738,97,681.1,
East Arta\E-Arta-28.230,07/15/17 - 09:27,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,07/15/17 - 09:33,25226,6112,13433,-3278,27.5,158.0,5.660,96.88,153.1,1421.0,3278.2,2181023.7,0,33882,10870,18669,17493,1572,1572,100,616.3,
East Arta\E-Arta-28.231,07/19/17 - 09:41,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1513,1453,96,570.2,
East Arta\E-Arta-28.232,07/26/17 - 09:27,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1335,1335,100,523.7,
East Arta\E-Arta-28.233,08/02/17 - 09:46,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,08/02/17 - 10:03,25173,7527,13100,-1841,23.4,156.5,4.615,95.93,150.2,1136.4,1841.0,2125908.1,31,18903,10870,11451,17493,1304,1300,100,509.8,
East Arta\E-Arta-28.234,08/07/17 - 10:04,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1428,1428,100,559.8,
East Arta\E-Arta-28.235,08/14/17 - 08:51,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,08/14/17 - 08:59,19255,2857,10671,-9110,7.0,166.7,2.016,99.49,165.9,548.2,9110.1,1346500.0,0,9303,10870,3004,17493,1447,1447,100,566.9,
East Arta\E-Arta-28.236,08/14/17 - 10:06,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,146.905,X,08/14/17 - 10:06,22274,7999,10141,-877,16.7,137.1,5.187,91.59,125.6,1068.3,877.5,1651022.2,0,19694,10870,13785,17493,X,X,X,X,
East Arta\E-Arta-28.237,08/21/17 - 11:44,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,125.937,X,08/21/17 - 12:04,21059,9083,9174,-546,10.4,116.4,4.412,89.48,104.1,753.2,546.1,1295312.4,11,19274,10870,13823,17493,926,926,100,361.9,
East Arta\E-Arta-28.238,08/28/17 - 09:54,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,08/28/17 - 09:54,22524,7969,10592,-556,17.3,157.2,4.401,93.57,147.1,1061.3,555.6,1991607.3,11,19734,10870,12092,17493,X,X,X,X,
East Arta\E-Arta-28.239,09/02/17 - 08:32,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,121.277,X,09/02/17 - 08:43,12322,9901,441,-285,2.3,122.0,6.186,12.89,15.7,159.6,284.5,745923.9,0,X,X,X,X,2022,2022,100,791.0,
East Arta\E-Arta-28.240,09/02/17 - 08:47,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,121.295,X,09/02/17 - 08:47,11921,9593,96,-709,2.1,122.1,6.228,100.00,122.1,1247.4,709.0,704800.1,3,X,X,X,X,X,X,X,X,
East Arta\E-Arta-28.241,09/02/17 - 08:52,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1932,10870,2266,17493,X,X,X,X,
East Arta\E-Arta-28.242,10/25/17 - 09:50,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2338,2338,100,913.6,
East Arta\E-Arta-28.243,10/29/17 - 09:51,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2159,2159,100,844.4,
East Arta\E-Arta-28.244,10/31/17 - 09:19,E-Arta-28,3.500,3.750,3481.00,3481.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2056,2056,100,804.7,
East Arta\E-Arta-28.245,11/05/17 - 10:03,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1977,1977,100,774.0,
East Arta\E-Arta-28.246,11/09/17 - 11:08,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1930,1930,100,755.2,
East Arta\E-Arta-28.247,11/16/17 - 09:21,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1905,1905,100,745.7,
East Arta\E-Arta-28.248,11/26/17 - 09:18,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1908,1908,100,746.6,
East Arta\E-Arta-28.249,12/04/17 - 10:42,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1910,1910,100,747.6,
East Arta\E-Arta-28.250,12/14/17 - 09:09,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2002,2002,100,783.4,
East Arta\E-Arta-28.251,12/20/17 - 09:38,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1925,1925,100,753.6,
East Arta\E-Arta-28.252,12/22/17 - 09:30,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1928,1928,100,754.7,
East Arta\E-Arta-28.253,12/23/17 - 09:51,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1929,1929,100,754.0,
East Arta\E-Arta-28.254,12/29/17 - 09:14,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1972,1972,100,771.6,
East Arta\E-Arta-28.255,12/31/17 - 09:20,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2158,2158,100,841.6,
East Arta\E-Arta-29.095,12/18/17 - 08:46,E-Arta-29,X,X,X,X,0.04061,0.04061,3984.00,3984.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3163,3163,100,X,
East Arta\E-Arta-30.196,01/02/17 - 09:47,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,112,112,100,46.1,
East Arta\E-Arta-30.197,01/12/17 - 09:26,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,106,106,100,44.1,
East Arta\E-Arta-30.198,01/16/17 - 08:46,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,87,87,100,35.3,
East Arta\E-Arta-30.199,01/22/17 - 08:58,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,786,786,100,309.3,
East Arta\E-Arta-30.200,02/06/17 - 10:09,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,02/06/17 - 10:16,14084,9816,1805,-61,4.9,106.0,7.200,93.59,99.2,130.1,61.4,835605.2,19,10991,10828,10395,2424,1435,1435,100,560.3,
East Arta\E-Arta-30.201,02/13/17 - 09:59,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,897,897,100,352.1,
East Arta\E-Arta-30.202,02/27/17 - 08:55,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,95,95,100,39.6,
East Arta\E-Arta-30.203,03/06/17 - 09:07,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1685,1665,99,648.9,
East Arta\E-Arta-30.204,03/13/17 - 09:51,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1379,1379,100,538.8,
East Arta\E-Arta-30.205,03/20/17 - 09:15,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1725,1666,96,649.3,
East Arta\E-Arta-30.206,03/27/17 - 08:35,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,177,173,95,70.0,
East Arta\E-Arta-30.207,04/10/17 - 08:43,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1116,1080,97,423.0,
East Arta\E-Arta-30.208,04/17/17 - 09:52,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,04/17/17 - 10:04,16912,8826,3715,-356,6.0,102.8,7.171,46.60,47.9,62.6,356.3,949387.1,26,13578,10828,11737,2424,174,174,100,70.7,
East Arta\E-Arta-30.209,04/27/17 - 09:36,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,158,156,98,63.7,
East Arta\E-Arta-30.210,05/01/17 - 08:50,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,172,172,100,69.7,
East Arta\E-Arta-30.211,05/08/17 - 08:42,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,135,135,100,55.0,
East Arta\E-Arta-30.212,05/12/17 - 08:17,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,05/12/17 - 08:24,17500,8867,3984,-460,5.8,102.5,7.171,32.88,33.7,44.0,460.2,940041.9,24,12971,10828,13264,2424,77,77,100,32.8,
East Arta\E-Arta-30.213,05/15/17 - 09:35,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,163,161,97,63.5,
East Arta\E-Arta-30.214,05/29/17 - 08:48,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,174,174,100,70.1,
East Arta\E-Arta-30.215,06/19/17 - 08:25,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,179,173,92,68.4,
East Arta\E-Arta-30.216,07/10/17 - 08:39,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,188,179,90,72.0,
East Arta\E-Arta-30.217,07/26/17 - 09:01,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,180,180,100,72.8,
East Arta\E-Arta-30.218,08/02/17 - 10:15,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,191,181,89,73.6,
East Arta\E-Arta-30.219,08/07/17 - 10:13,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,170,166,94,67.0,
East Arta\E-Arta-30.220,08/14/17 - 09:15,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,183,177,93,71.3,
East Arta\E-Arta-30.221,08/23/17 - 11:34,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,98,98,100,37.7,
East Arta\E-Arta-30.222,09/13/17 - 09:06,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,197,197,100,79.7,
East Arta\E-Arta-30.223,09/25/17 - 08:42,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,155,155,100,63.1,
East Arta\E-Arta-30.224,10/02/17 - 09:53,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,170,170,100,68.9,
East Arta\E-Arta-30.225,10/11/17 - 10:01,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,10/11/17 - 10:14,17073,8893,3791,-486,6.1,102.0,7.258,34.74,35.4,46.8,485.6,972636.7,25,13267,10828,10409,2424,114,114,100,47.3,
East Arta\E-Arta-30.226,10/16/17 - 10:18,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,10/16/17 - 10:26,17258,8989,3920,-535,6.3,102.8,7.258,32.59,33.5,44.3,535.1,970395.4,18,14115,10828,10847,2424,163,163,100,66.4,
East Arta\E-Arta-30.227,10/25/17 - 09:41,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,150,150,100,61.0,
East Arta\E-Arta-30.228,10/29/17 - 09:42,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,249,249,100,100.3,
East Arta\E-Arta-30.229,11/26/17 - 09:26,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,173,173,100,70.0,
East Arta\E-Arta-30.230,12/04/17 - 10:50,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,161,161,100,65.4,
East Arta\E-Arta-30.231,12/14/17 - 08:54,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1495,1495,100,583.5,
East Arta\E-Arta-30.232,12/17/17 - 09:11,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1126,1126,100,440.5,
East Arta\E-Arta-30.233,12/20/17 - 09:45,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2109,2109,100,819.8,
East Arta\E-Arta-30.234,12/21/17 - 10:22,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,12/21/17 - 10:30,15507,9084,2125,-373,5.2,103.0,7.229,99.46,102.4,134.9,373.4,864764.6,21,12051,10828,11723,2424,1962,1962,100,763.3,
East Arta\E-Arta-30.235,12/22/17 - 09:38,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,722,689,95,270.8,
East Arta\E-Arta-30.236,12/23/17 - 09:58,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1698,1698,100,660.8,
East Arta\E-Arta-30.237,12/27/17 - 09:58,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1500,1500,100,583.2,
