Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-1296773676quid (%),Pump Intake Pressure (psi (g)),
Arta\Arta-28.131,03/27/16 - 09:03,Arta-28,3.500,1.750,3690.00,3690.00,0.03694,0.03694,3692.00,3692.00,X,19,1.05,X,X,144.153,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,918,918,100,360.5,
Arta\Arta-29.102,01/03/16 - 09:02,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,184,100,31,41.5,
Arta\Arta-29.103,01/31/16 - 08:13,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,399,399,100,159.4,
Arta\Arta-29.104,02/07/16 - 10:18,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,02/07/16 - 10:32,11070,7468,84,-361,3.6,146.1,7.258,100.00,146.1,378.6,361.0,782470.5,0,6633,9113,9122,3996,575,229,33,96.8,
Arta\Arta-29.105,02/08/16 - 08:51,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1414,1414,100,558.5,
Arta\Arta-29.106,02/21/16 - 09:08,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,159,95,35,38.3,
Arta\Arta-29.107,03/27/16 - 09:12,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,365,234,57,95.3,
Arta\Arta-30.326,01/02/16 - 08:49,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,613,613,100,240.4,
Arta\Arta-30.327,01/13/16 - 10:36,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,577,529,91,208.0,
Arta\Arta-30.328,01/20/16 - 10:33,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,967,333,34,135.6,
Arta\Arta-30.329,01/25/16 - 08:48,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1613,971,60,382.3,
Arta\Arta-30.330,01/27/16 - 08:31,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,855,855,100,334.8,
Arta\Arta-30.331,02/03/16 - 08:53,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,646,646,100,275.2,
Arta\Arta-30.332,02/07/16 - 09:44,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,683,683,100,268.4,
Arta\Arta-30.333,02/08/16 - 08:20,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,874,874,100,342.3,
Arta\Arta-30.334,02/10/16 - 08:40,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,601,359,59,142.9,
Arta\Arta-30.335,02/11/16 - 08:31,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,900,900,100,352.1,
Arta\Arta-30.336,02/17/16 - 08:13,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,476,226,47,91.6,
Arta\Arta-30.337,02/17/16 - 08:50,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,446,240,53,96.9,
Arta\Arta-30.338,02/18/16 - 09:01,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,474,248,52,103.1,
Arta\Arta-30.339,02/21/16 - 08:26,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,503,251,49,99.6,
Arta\Arta-30.340,02/22/16 - 08:14,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,551,268,48,106.6,
Arta\Arta-30.341,02/24/16 - 08:30,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,749,749,100,293.7,
Arta\Arta-30.342,02/27/16 - 10:49,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,454,454,100,178.3,
Arta\Arta-30.343,03/04/16 - 08:28,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,900,900,100,353.0,
Arta\Arta-30.344,03/10/16 - 09:57,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,859,788,92,309.9,
Arta\Arta-30.345,03/16/16 - 08:35,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,907,907,100,357.6,
Arta\Arta-30.346,03/23/16 - 08:25,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,923,923,100,363.6,
Arta\Arta-30.347,03/29/16 - 07:55,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1215,362,29,146.4,
Arta\Arta-30.348,03/30/16 - 09:51,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,944,307,32,122.7,
Arta\Arta-30.349,03/31/16 - 09:20,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,950,357,37,141.5,
Arta\Arta-31.208,01/23/16 - 09:11,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,532,177,28,88.6,
Arta\Arta-31.209,01/29/16 - 08:45,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,693,219,27,90.1,
Arta\Arta-31.210,02/07/16 - 09:52,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,423,149,29,70.3,
Arta\Arta-31.211,02/08/16 - 08:31,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,444,162,30,75.9,
Arta\Arta-31.212,02/21/16 - 08:38,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,327,124,29,64.6,
Arta\Arta-31.213,03/20/16 - 08:43,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,163,79,32,33.0,
Arta\Arta-33.179,01/07/16 - 09:23,Arta-33,3.500,X,3734.00,3734.00,0.03739,0.03739,3688.00,3688.00,X,19,1.05,X,114000,81.018,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2373,2373,100,923.5,
Arta\Arta-34.214,01/31/16 - 08:32,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,147,63,28,27.8,
Arta\Arta-34.215,02/21/16 - 09:18,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,143,64,30,26.0,
Arta\Arta-34.216,02/25/16 - 08:30,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,121,117,95,47.2,
Arta\Arta-34.217,02/25/16 - 08:45,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,02/25/16 - 08:45,18686,6566,8980,-72,9.7,69.6,6.950,93.56,65.1,267.3,72.3,1148112.8,0,14536,8133,10338,6535,X,X,X,X,
Arta\Arta-34.218,03/27/16 - 09:26,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,182,76,30,32.0,
Arta\Arta-35.238,01/07/16 - 09:33,Arta-35,3.500,1.750,3719.00,3719.00,0.03683,0.03683,3713.00,3713.00,X,19,1.05,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1167,1106,95,428.1,
Arta\Arta-35.239,01/13/16 - 10:28,Arta-35,3.500,1.750,3719.00,3719.00,0.03683,0.03683,3713.00,3713.00,X,19,1.05,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1192,1115,93,437.1,
Arta\Arta-35.240,02/17/16 - 08:04,Arta-35,3.500,1.750,3719.00,3719.00,0.03683,0.03683,3713.00,3713.00,X,19,1.05,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1351,1351,100,528.3,
Arta\Arta-37.156,01/23/16 - 09:20,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,147,147,100,59.6,
Arta\Arta-37.157,01/24/16 - 09:03,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,172,172,100,63.1,
Arta\Arta-37.158,01/25/16 - 09:00,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,289,289,100,114.4,
Arta\Arta-37.159,01/27/16 - 09:47,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,01/27/16 - 10:06,12471,6811,4525,-606,6.6,117.5,5.056,94.24,110.7,102.0,606.1,789188.3,0,11595,7425,10159,2107,323,323,100,128.5,
Arta\Arta-37.160,02/07/16 - 09:32,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,174,174,100,53.4,
Arta\Arta-37.161,02/12/16 - 08:17,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,230,230,100,92.0,
Arta\Arta-37.162,02/21/16 - 08:50,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,290,276,95,109.4,
Arta\Arta-37.163,03/20/16 - 08:22,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,199,199,100,80.0,
Arta\Arta-37.164,03/27/16 - 08:53,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,193,193,100,77.8,
Arta\Arta-38.227,01/13/16 - 10:19,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,175,174,99,61.0,
Arta\Arta-38.228,01/14/16 - 10:44,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,488,403,80,138.7,
Arta\Arta-38.229,01/20/16 - 10:23,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,416,339,78,116.3,
Arta\Arta-38.230,01/27/16 - 08:41,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,382,314,79,108.1,
Arta\Arta-38.231,01/29/16 - 08:35,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,972,848,86,288.2,
Arta\Arta-38.232,02/03/16 - 09:02,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,562,466,81,181.0,
Arta\Arta-38.233,02/10/16 - 08:53,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,375,328,85,113.0,
Arta\Arta-38.234,02/11/16 - 08:54,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,392,333,82,114.7,
Arta\Arta-38.235,02/17/16 - 08:32,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,313,260,79,90.6,
Arta\Arta-38.236,02/22/16 - 08:21,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,240,199,77,69.6,
Arta\Arta-38.237,02/23/16 - 08:51,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,144,125,75,44.3,
Arta\Arta-38.238,02/24/16 - 08:37,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,294,244,78,84.5,
Arta\Arta-38.239,02/25/16 - 08:19,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,296,241,76,83.8,
Arta\Arta-38.240,02/26/16 - 07:59,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,254,218,81,75.4,
Arta\Arta-38.241,02/27/16 - 10:40,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,544,458,82,156.6,
Arta\Arta-38.242,02/28/16 - 08:43,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,849,849,100,288.3,
Arta\Arta-38.243,02/29/16 - 17:12,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,837,675,79,229.6,
Arta\Arta-38.244,03/02/16 - 08:31,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,725,599,81,203.9,
Arta\Arta-38.245,03/04/16 - 08:34,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,436,368,82,125.5,
Arta\Arta-38.246,03/05/16 - 09:01,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,370,315,82,108.9,
Arta\Arta-38.247,03/06/16 - 10:40,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,349,298,82,102.5,
Arta\Arta-38.248,03/07/16 - 10:06,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,441,343,74,117.7,
Arta\Arta-38.249,03/09/16 - 08:23,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,345,320,91,109.9,
Arta\Arta-38.250,03/10/16 - 10:07,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,297,252,81,87.3,
Arta\Arta-38.251,03/11/16 - 08:52,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,282,245,83,84.9,
Arta\Arta-38.252,03/12/16 - 08:55,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,246,212,81,73.8,
Arta\Arta-38.253,03/13/16 - 09:02,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,384,316,79,108.9,
Arta\Arta-38.254,03/16/16 - 08:46,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,452,371,79,127.8,
Arta\Arta-38.255,03/17/16 - 08:46,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,461,394,83,136.1,
Arta\Arta-38.256,03/20/16 - 08:31,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,536,454,83,155.2,
Arta\Arta-38.257,03/23/16 - 08:33,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,492,403,79,137.8,
Arta\Arta-38.258,03/26/16 - 10:07,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,498,417,81,142.9,
Arta\Arta-38.259,03/30/16 - 09:42,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,506,449,87,153.8,
Arta\Arta-4.093,01/31/16 - 09:03,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,335,180,39,72.2,
Arta\Arta-4.094,02/21/16 - 09:40,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,325,183,42,71.8,
Arta\Arta-4.095,03/13/16 - 09:18,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,317,316,100,124.8,
Arta\Arta-4.096,03/20/16 - 09:50,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,357,210,47,83.9,
Arta\Arta-40.157,01/10/16 - 10:20,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.1,
Arta\Arta-40.158,01/17/16 - 10:31,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.6,
Arta\Arta-40.159,01/25/16 - 09:57,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.2,
Arta\Arta-40.160,02/04/16 - 10:17,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,24.0,
Arta\Arta-40.161,02/14/16 - 10:29,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.0,
Arta\Arta-40.162,03/11/16 - 09:05,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.6,
Arta\Arta-40.163,03/17/16 - 09:32,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.2,
Arta\Arta-40.164,03/25/16 - 09:33,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.3,
Arta\Arta-42.182,01/05/16 - 09:07,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,397,397,100,170.1,
