Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-1040455237quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-22.052,05/23/16 - 09:46,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,133,133,100,54.2,
East Arta\E-Arta-22.053,05/30/16 - 09:31,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,147,140,93,57.2,
East Arta\E-Arta-22.054,06/06/16 - 12:58,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,174,174,100,70.1,
East Arta\E-Arta-22.055,06/20/16 - 09:15,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,181,171,92,68.7,
East Arta\E-Arta-22.056,06/27/16 - 06:57,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,123,123,100,49.9,
East Arta\E-Arta-22.057,07/04/16 - 08:02,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,172,172,100,70.3,
East Arta\E-Arta-22.058,07/18/16 - 09:45,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1231,1231,100,482.6,
East Arta\E-Arta-22.059,07/25/16 - 09:36,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,07/25/16 - 09:49,13394,7779,3455,-159,5.2,141.9,6.977,10.84,15.4,19.5,159.3,959208.8,26,11380,8290,10048,2299,148,148,100,60.0,
East Arta\E-Arta-22.060,08/01/16 - 09:00,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,113,113,100,45.9,
East Arta\E-Arta-22.061,08/08/16 - 09:20,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,603,603,100,238.0,
East Arta\E-Arta-22.062,08/15/16 - 08:46,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,149,149,100,60.1,
East Arta\E-Arta-22.063,08/22/16 - 10:13,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,200,200,100,80.0,
East Arta\E-Arta-22.064,08/29/16 - 09:37,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,155,154,100,62.1,
East Arta\E-Arta-22.065,09/19/16 - 08:34,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,831,831,100,327.1,
East Arta\E-Arta-22.066,10/10/16 - 08:56,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,159,159,100,64.2,
East Arta\E-Arta-22.067,10/18/16 - 09:08,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,182,178,97,65.5,
East Arta\E-Arta-22.068,11/07/16 - 09:52,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,156,156,100,62.8,
East Arta\E-Arta-22.069,11/15/16 - 09:13,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,200,194,96,78.2,
East Arta\E-Arta-22.070,11/21/16 - 09:45,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,154,150,96,60.5,
East Arta\E-Arta-22.071,11/28/16 - 09:13,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,198,198,100,79.0,
East Arta\E-Arta-22.072,12/04/16 - 08:55,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,143,139,96,56.2,
East Arta\E-Arta-22.073,12/12/16 - 09:14,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,161,161,100,64.8,
East Arta\E-Arta-22.074,12/17/16 - 14:26,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,12/17/16 - 14:36,13421,7916,3462,-114,5.5,142.1,6.897,11.62,16.5,20.8,113.6,961161.8,20,X,X,X,X,113,110,96,44.7,
East Arta\E-Arta-22.075,12/17/16 - 14:47,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,10179,8290,10499,2299,X,X,X,X,
East Arta\E-Arta-22.076,12/25/16 - 09:20,E-Arta-22,3.500,1.250,4117.00,4117.00,0.04123,0.04123,4066.00,4066.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,161,161,100,64.9,
East Arta\E-Arta-28.170,01/04/16 - 10:06,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1295,1295,100,507.7,
East Arta\E-Arta-28.171,02/01/16 - 09:16,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1286,1286,100,504.5,
East Arta\E-Arta-28.172,02/15/16 - 10:04,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1267,1267,100,496.0,
East Arta\E-Arta-28.173,02/22/16 - 08:47,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1299,1299,100,509.8,
East Arta\E-Arta-28.174,03/07/16 - 08:48,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1319,1319,100,517.2,
East Arta\E-Arta-28.175,03/14/16 - 09:23,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1457,1457,100,572.2,
East Arta\E-Arta-28.176,03/21/16 - 09:27,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1369,1274,93,499.7,
East Arta\E-Arta-28.177,03/28/16 - 08:25,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1346,1346,100,528.4,
East Arta\E-Arta-28.178,05/12/16 - 08:19,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1334,1334,100,523.4,
East Arta\E-Arta-28.179,05/23/16 - 09:55,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1309,1309,100,513.8,
East Arta\E-Arta-28.180,05/30/16 - 09:22,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1311,1301,99,510.2,
East Arta\E-Arta-28.181,06/06/16 - 13:09,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1342,1342,100,526.4,
East Arta\E-Arta-28.182,06/20/16 - 09:06,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1347,1347,100,528.4,
East Arta\E-Arta-28.183,06/27/16 - 07:05,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1369,1369,100,536.7,
East Arta\E-Arta-28.184,07/04/16 - 08:10,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1357,1357,100,533.1,
East Arta\E-Arta-28.185,07/18/16 - 09:37,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1373,1373,100,538.8,
East Arta\E-Arta-28.186,08/01/16 - 09:06,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1432,1428,100,559.8,
East Arta\E-Arta-28.187,08/08/16 - 09:27,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1453,1453,100,570.0,
East Arta\E-Arta-28.188,08/15/16 - 08:40,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1447,1447,100,567.2,
East Arta\E-Arta-28.189,08/22/16 - 10:21,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1634,1623,99,635.8,
East Arta\E-Arta-28.190,08/25/16 - 10:14,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,08/25/16 - 10:21,17541,5756,5573,-601,21.1,142.4,9.231,93.70,133.5,1086.3,600.8,1190512.6,24,17358,8897,15741,9267,1501,1501,100,588.5,
East Arta\E-Arta-28.191,08/29/16 - 09:30,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1473,1473,100,577.6,
East Arta\E-Arta-28.192,09/05/16 - 09:26,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,09/05/16 - 09:36,10647,8307,1985,-1417,-0.3,145.9,9.677,7.26,10.6,90.5,1416.6,714319.9,34,9389,8897,9113,9267,1971,1944,99,757.6,
East Arta\E-Arta-28.193,09/19/16 - 08:41,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1824,1824,100,713.5,
East Arta\E-Arta-28.194,09/29/16 - 10:01,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1743,1743,100,682.5,
East Arta\E-Arta-28.195,10/10/16 - 08:48,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1785,1785,100,698.5,
East Arta\E-Arta-28.196,10/19/16 - 08:31,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1808,1808,100,707.2,
East Arta\E-Arta-28.197,10/26/16 - 08:47,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,10/26/16 - 08:59,16830,5884,4223,-432,17.8,146.4,9.231,93.52,136.9,1114.2,432.3,1069592.2,33,12406,8897,11983,9267,2721,2721,100,1060.5,
East Arta\E-Arta-28.198,11/05/16 - 16:28,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,11/05/16 - 16:39,16467,6188,4077,-354,16.7,147.6,9.231,91.93,135.7,1104.3,353.8,1074558.2,0,12578,8897,11761,9267,1963,1963,100,767.3,
East Arta\E-Arta-28.199,11/07/16 - 09:44,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1980,1980,100,774.0,
East Arta\E-Arta-28.200,11/15/16 - 09:20,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2035,2035,100,795.2,
East Arta\E-Arta-28.201,11/20/16 - 08:40,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,11/20/16 - 08:49,17424,6213,4878,-192,19.0,149.8,9.375,93.08,139.4,1152.3,192.2,1151103.9,29,12827,8897,12166,9267,1969,1969,100,769.7,
East Arta\E-Arta-28.202,11/23/16 - 10:38,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,11/23/16 - 10:47,17819,6114,5371,-201,20.5,150.5,9.375,93.54,140.8,1164.0,201.5,1192254.7,0,11851,8897,12182,9267,1967,1967,100,768.9,
East Arta\E-Arta-28.203,11/28/16 - 09:04,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1998,1998,100,780.6,
East Arta\E-Arta-28.204,12/04/16 - 08:12,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,12/04/16 - 08:26,18219,5930,5063,-396,21.1,144.0,9.375,98.51,141.8,1172.3,395.7,1159165.2,0,11645,9173,9160,9329,1717,1717,100,672.9,
East Arta\E-Arta-28.205,12/04/16 - 08:45,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,10073,9173,9173,9329,X,X,X,X,
East Arta\E-Arta-28.206,12/09/16 - 09:35,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1547,1547,100,606.8,
East Arta\E-Arta-28.207,12/12/16 - 09:03,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1471,1471,100,577.1,
East Arta\E-Arta-28.208,12/17/16 - 14:54,E-Arta-28,3.500,2.750,3452.00,3452.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,1.28e+006,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1341,1315,98,516.3,
East Arta\E-Arta-29.093,01/16/16 - 09:44,E-Arta-29,X,X,X,X,0.04061,0.04061,3984.00,3984.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2657,2657,100,X,
East Arta\E-Arta-29.094,01/21/16 - 09:49,E-Arta-29,X,X,X,X,0.04061,0.04061,3984.00,3984.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2662,2662,100,X,
East Arta\E-Arta-30.159,01/04/16 - 10:29,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,41,41,100,18.5,
East Arta\E-Arta-30.160,02/01/16 - 10:04,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,126,126,100,51.8,
East Arta\E-Arta-30.161,02/15/16 - 09:45,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,79,79,100,32.6,
East Arta\E-Arta-30.162,02/22/16 - 09:12,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,110,110,100,45.3,
East Arta\E-Arta-30.163,03/07/16 - 08:56,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,142,139,94,57.0,
East Arta\E-Arta-30.164,03/14/16 - 09:45,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,149,147,98,60.9,
East Arta\E-Arta-30.165,03/21/16 - 09:38,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,112,111,91,45.9,
East Arta\E-Arta-30.166,03/28/16 - 09:20,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,146,145,98,59.1,
East Arta\E-Arta-30.167,04/04/16 - 09:02,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,130,125,86,51.2,
East Arta\E-Arta-30.168,04/11/16 - 08:31,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,105,104,90,43.6,
East Arta\E-Arta-30.169,04/18/16 - 08:32,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,169,167,96,67.8,
East Arta\E-Arta-30.170,04/25/16 - 08:07,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,126,126,100,51.4,
East Arta\E-Arta-30.171,05/02/16 - 08:38,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,856,685,77,270.4,
East Arta\E-Arta-30.172,05/12/16 - 08:47,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,162,162,100,65.9,
East Arta\E-Arta-30.173,05/23/16 - 09:32,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,164,160,94,65.2,
East Arta\E-Arta-30.174,05/30/16 - 09:07,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,194,187,93,75.8,
East Arta\E-Arta-30.175,06/06/16 - 12:47,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1269,1226,96,479.6,
East Arta\E-Arta-30.176,06/10/16 - 10:03,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,216,209,94,83.8,
East Arta\E-Arta-30.177,06/20/16 - 08:51,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,266,255,93,102.3,
East Arta\E-Arta-30.178,06/27/16 - 06:30,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,158,154,92,62.5,
East Arta\E-Arta-30.179,07/04/16 - 08:28,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,172,172,100,70.6,
East Arta\E-Arta-30.180,07/18/16 - 09:19,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,145,145,100,59.2,
East Arta\E-Arta-30.181,08/01/16 - 08:47,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,199,199,100,80.0,
East Arta\E-Arta-30.182,08/08/16 - 09:06,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,172,172,100,69.6,
East Arta\E-Arta-30.183,08/15/16 - 08:25,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,167,167,100,67.3,
East Arta\E-Arta-30.184,08/22/16 - 10:00,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,188,188,100,75.9,
East Arta\E-Arta-30.185,08/29/16 - 09:11,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,144,139,89,56.8,
East Arta\E-Arta-30.186,09/19/16 - 08:48,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,184,181,96,73.0,
