Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-797585780quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-A-42.014,05/20/13 - 06:52,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,218,184,85,73.7,
East Arta\E-A-42.015,06/28/13 - 07:01,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,232,215,93,85.4,
East Arta\E-A-42.016,07/04/13 - 14:12,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,07/04/13 - 14:12,18767,8917,4861,-2039,6.1,142.7,9.626,6.47,9.2,16.2,2038.8,1375468.8,25,16463,9942,14803,2488,X,X,X,X,
East Arta\E-A-42.017,07/08/13 - 09:00,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,07/08/13 - 09:14,15416,7439,2599,-426,6.9,144.5,7.438,51.31,74.1,100.4,425.6,974257.9,14,11045,9942,11255,2488,376,376,100,149.6,
East Arta\E-A-42.018,07/24/13 - 13:04,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,07/24/13 - 13:13,14808,8633,2042,-492,5.5,146.6,7.407,37.81,55.4,74.8,491.8,936350.2,0,11673,9942,11380,2488,273,273,100,111.2,
East Arta\E-A-42.019,08/10/13 - 08:15,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,267,218,82,87.3,
East Arta\E-A-42.020,10/06/13 - 10:40,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,254,254,100,101.7,
East Arta\E-A-42.021,10/28/13 - 09:30,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,251,220,88,87.1,
East Arta\E-A-42.022,11/14/13 - 09:51,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,230,201,87,80.2,
East Arta\E-A-42.023,12/02/13 - 14:24,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,267,228,85,90.5,
East Arta\E-A-42.024,12/05/13 - 09:58,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,215,179,83,71.4,
East Arta\E-A-42.025,12/22/13 - 10:48,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,225,187,83,72.7,
East Arta\E-A-42.026,12/29/13 - 09:13,E-A-42,3.500,1.250,4455.00,4455.00,0.04455,0.04455,4473.00,4473.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,225,180,80,69.5,
East Arta\E-arta-12.001,11/14/13 - 14:32,E-arta-12,3.500,1.750,3935.00,3935.00,0.03935,0.03935,3940.00,3940.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1808,1759,97,590.1,
East Arta\E-arta-12.002,11/17/13 - 08:44,E-arta-12,3.500,1.750,3935.00,3935.00,0.03935,0.03935,3940.00,3940.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3247,3247,100,1065.0,
East Arta\E-Arta-14.002,01/06/13 - 09:03,E-Arta-14,3.500,1.750,4247.00,4247.00,0.04247,0.04247,4208.00,4208.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1007,981,97,334.4,
East Arta\E-Arta-14.003,01/13/13 - 08:59,E-Arta-14,3.500,1.750,4273.00,4273.00,0.04247,0.04247,4208.00,4208.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1224,1224,100,476.2,
East Arta\E-Arta-14.004,01/27/13 - 08:18,E-Arta-14,3.500,1.750,4273.00,4273.00,0.04247,0.04247,4208.00,4208.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2445,2445,100,948.9,
East Arta\E-Arta-14.005,02/02/13 - 16:40,E-Arta-14,3.500,1.750,4273.00,4273.00,0.04247,0.04247,4208.00,4208.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2971,2971,100,1150.4,
East Arta\E-Arta-14.006,02/02/13 - 17:33,E-Arta-14,3.500,1.750,4273.00,4273.00,0.04247,0.04247,4208.00,4208.00,X,20,1.05,X,912000,144.000,X,02/02/13 - 17:33,16912,9679,2652,-951,3.7,142.5,8.612,0.21,0.3,0.9,951.0,1059684.0,18,11569,10631,10631,4676,X,X,X,X,
East Arta\E-Arta-14.007,02/10/13 - 08:14,E-Arta-14,3.500,1.750,4273.00,4273.00,0.04247,0.04247,4208.00,4208.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3042,3033,100,1173.2,
East Arta\E-Arta-14.008,02/17/13 - 09:53,E-Arta-14,3.500,1.750,4273.00,4273.00,0.04247,0.04247,4208.00,4208.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3055,2780,91,1077.8,
East Arta\E-Arta-14.009,02/24/13 - 08:34,E-Arta-14,3.500,1.750,4273.00,4273.00,0.04247,0.04247,4208.00,4208.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3071,3071,100,1188.1,
East Arta\E-Arta-14.010,03/10/13 - 08:40,E-Arta-14,3.500,1.750,4273.00,4273.00,0.04247,0.04247,4208.00,4208.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3072,2998,98,1160.7,
East Arta\E-Arta-18.011,01/07/13 - 10:51,E-Arta-18,3.500,3.750,3743.00,3743.00,0.03743,0.03743,4092.00,4092.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1460,1460,100,493.7,
East Arta\E-Arta-19.005,01/03/13 - 08:46,E-Arta-19,3.500,1.250,4200.00,4200.00,0.042,0.042,4314.00,4314.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,609,609,100,210.4,
East Arta\E-Arta-19.006,01/07/13 - 10:58,E-Arta-19,3.500,1.250,4200.00,4200.00,0.042,0.042,4314.00,4314.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,797,767,96,262.8,
East Arta\E-Arta-19.007,01/10/13 - 09:11,E-Arta-19,3.500,1.250,4200.00,4200.00,0.042,0.042,4314.00,4314.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,658,658,100,225.4,
East Arta\E-Arta-19.008,01/14/13 - 09:17,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,894,894,100,351.4,
East Arta\E-Arta-19.009,01/17/13 - 09:21,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,793,704,89,277.2,
East Arta\E-Arta-19.010,01/24/13 - 09:34,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,767,767,100,302.8,
East Arta\E-Arta-19.011,01/28/13 - 09:28,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,854,854,100,335.9,
East Arta\E-Arta-19.012,01/31/13 - 08:57,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,878,798,91,314.2,
East Arta\E-Arta-19.013,02/07/13 - 09:25,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,691,691,100,272.7,
East Arta\E-Arta-19.014,02/11/13 - 08:36,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1581,1089,69,427.4,
East Arta\E-Arta-19.015,02/14/13 - 08:46,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,871,754,87,297.4,
East Arta\E-Arta-19.016,02/18/13 - 10:35,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,814,788,97,310.5,
East Arta\E-Arta-19.017,02/21/13 - 08:45,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,801,801,100,315.4,
East Arta\E-Arta-19.018,03/04/13 - 15:23,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,899,899,100,353.2,
East Arta\E-Arta-19.019,03/07/13 - 08:07,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,740,632,85,248.2,
East Arta\E-Arta-19.020,03/14/13 - 13:56,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,760,683,90,271.5,
East Arta\E-Arta-19.021,03/21/13 - 09:36,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,771,771,100,306.1,
East Arta\E-Arta-19.022,03/25/13 - 09:05,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,848,848,100,334.3,
East Arta\E-Arta-19.023,04/01/13 - 08:55,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,755,755,100,297.5,
East Arta\E-Arta-19.024,04/04/13 - 09:15,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1983,1744,88,678.6,
East Arta\E-Arta-19.025,05/09/13 - 08:06,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,522,462,89,181.8,
East Arta\E-Arta-19.026,05/13/13 - 10:05,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,707,707,100,279.9,
East Arta\E-Arta-19.027,05/16/13 - 14:13,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,547,547,100,216.1,
East Arta\E-Arta-19.028,05/19/13 - 06:36,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,583,583,100,229.5,
East Arta\E-Arta-19.029,05/23/13 - 16:17,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,497,497,100,195.3,
East Arta\E-Arta-19.030,05/27/13 - 07:30,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,578,472,82,181.1,
East Arta\E-Arta-19.031,05/30/13 - 08:35,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,626,449,72,176.7,
East Arta\E-Arta-19.032,06/03/13 - 08:01,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,520,419,81,160.7,
East Arta\E-Arta-19.033,06/06/13 - 07:19,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,556,443,80,168.8,
East Arta\E-Arta-19.034,06/13/13 - 09:10,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,534,534,100,210.7,
East Arta\E-Arta-19.035,06/17/13 - 07:56,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,521,438,84,173.1,
East Arta\E-Arta-19.036,06/18/13 - 08:24,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,06/18/13 - 08:40,21015,7537,6875,-152,17.8,135.5,7.229,88.26,119.6,510.3,152.0,1477393.2,0,16921,10740,10633,7589,544,492,90,195.3,
East Arta\E-Arta-19.037,06/20/13 - 07:55,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,592,447,76,178.2,
East Arta\E-Arta-19.038,06/24/13 - 08:10,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,571,571,100,225.6,
East Arta\E-Arta-19.039,06/27/13 - 07:36,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,553,434,78,171.3,
East Arta\E-Arta-19.040,07/04/13 - 08:37,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,550,443,81,175.5,
East Arta\E-Arta-19.041,07/08/13 - 07:50,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,675,563,83,222.0,
East Arta\E-Arta-19.042,07/15/13 - 07:54,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,670,536,80,212.3,
East Arta\E-Arta-19.043,07/18/13 - 09:51,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,575,575,100,228.1,
East Arta\E-Arta-19.044,07/22/13 - 07:07,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,629,574,91,225.7,
East Arta\E-Arta-19.045,07/26/13 - 07:14,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,533,493,92,195.1,
East Arta\E-Arta-19.046,08/01/13 - 13:02,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,703,569,81,224.1,
East Arta\E-Arta-19.047,08/08/13 - 07:31,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,600,529,88,208.9,
East Arta\E-Arta-19.048,08/12/13 - 07:45,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,514,481,94,189.9,
East Arta\E-Arta-19.049,08/19/13 - 09:28,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,508,435,86,172.1,
East Arta\E-Arta-19.050,08/26/13 - 08:33,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,656,656,100,258.3,
East Arta\E-Arta-19.051,09/02/13 - 08:23,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,848,733,87,288.2,
East Arta\E-Arta-19.052,09/09/13 - 08:41,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,795,795,100,312.2,
East Arta\E-Arta-19.053,09/16/13 - 08:58,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,692,692,100,273.1,
East Arta\E-Arta-19.054,09/19/13 - 08:39,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,683,683,100,269.4,
East Arta\E-Arta-19.055,09/30/13 - 08:48,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1090,970,89,379.3,
East Arta\E-Arta-19.056,10/07/13 - 09:27,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,29,25,84,-1.$,
East Arta\E-Arta-19.057,10/10/13 - 08:53,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,11,9,84,5.1,
East Arta\E-Arta-19.058,10/17/13 - 09:03,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,525,447,85,176.3,
East Arta\E-Arta-19.059,10/21/13 - 08:36,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,9,8,84,4.3,
East Arta\E-Arta-19.060,10/27/13 - 08:18,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1365,1308,96,507.6,
East Arta\E-Arta-19.061,10/28/13 - 09:00,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,429,429,100,168.6,
East Arta\E-Arta-19.062,11/07/13 - 08:50,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,403,370,92,145.4,
