Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-2062547988quid (%),Pump Intake Pressure (psi (g)),
EPC\170.002,07/24/10 - 14:46,X,2.875,2.250,1800.00,1800.00,0.05,0.05,2111.00,2111.00,X,24,1.05,X,114000,64.000,X,07/24/10 - 15:33,7691,1740,2825,-724,5.9,61.0,9.730,96.32,58.8,337.7,723.6,105693.7,0,X,X,X,X,273,244,90,294.8,
EPC\170.003,07/24/10 - 15:46,X,2.875,2.250,1800.00,1800.00,0.05,0.05,2111.00,2111.00,X,24,1.05,X,114000,64.000,X,07/24/10 - 15:53,7890,2199,2932,-605,4.8,60.8,9.836,64.21,39.0,226.6,604.5,99481.6,0,6038,3472,3360,3115,X,X,X,X,
EPC\171.002,02/14/12 - 08:03,X,2.875,1.750,1755.00,1755.00,0.05,0.05,1620.00,1620.00,X,24,1.05,X,160000,64.000,X,02/14/12 - 09:00,6146,1926,2134,-244,1.2,62.1,7.143,28.97,18.0,45.9,244.1,70495.4,1,4944,3393,3417,1810,X,X,100,3.9,
EPC\172.001,12/17/12 - 10:12,X,2.875,1.750,2021.00,2020.27,0.04,0.04,2078.00,2077.23,X,24,1.05,X,228000,66.000,X,12/17/12 - 10:57,6376,2779,1926,-362,1.0,63.6,5.696,33.25,21.1,43.0,361.6,57727.0,1,5607,3925,3798,2011,27,23,85,10.5,
EPC\173.001,02/13/12 - 16:02,X,2.375,1.750,2202.00,2202.00,0.05,0.05,2235.00,2235.00,X,20,1.05,X,160000,52.148,X,02/13/12 - 16:55,5242,1751,1446,-1142,1.0,48.0,9.326,8.12,3.9,13.0,1142.1,28737.8,0,4476,3118,2206,2301,46,46,100,19.4,
EPC\173.002,12/18/12 - 15:16,X,2.375,1.750,2202.00,2202.00,0.05,0.05,2421.00,2421.00,X,20,1.05,X,160000,52.148,X,12/18/12 - 15:56,4967,1790,2415,-171,0.5,45.8,5.751,10.77,4.9,10.1,171.2,26910.4,0,4488,2170,2114,2253,27,27,100,11.7,
EPC\174.002,08/13/11 - 22:19,X,2.875,2.250,1583.00,1547.32,0.05,0.05,1763.25,1719.88,X,20,1.05,X,114000,40.000,X,08/13/11 - 23:21,4014,3024,1030,-1,0.3,39.3,5.028,41.99,16.5,49.0,1.1,12275.9,0,4092,3010,3084,2713,382,294,77,331.6,
EPC\174.003,08/13/11 - 23:37,X,2.875,2.250,1583.00,1547.32,0.05,0.05,1763.25,1719.88,X,20,1.05,X,114000,40.000,X,08/13/11 - 23:39,6201,2684,3224,-194,1.1,38.6,5.028,62.87,24.2,72.0,193.6,121349.9,0,3036,3010,-1809,2713,X,X,X,X,
EPC\175.003,12/16/12 - 11:54,X,2.875,2.250,1902.00,1844.28,0.03,0.03,1903.00,1845.17,X,20,1.05,X,114000,52.148,X,12/16/12 - 12:09,8340,2250,4439,-666,1.9,48.6,6.452,28.19,13.7,52.2,666.4,100953.5,3,7594,3569,3097,3115,X,X,X,X,
EPC\177.001,12/15/12 - 11:58,X,2.375,1.750,1794.00,1794.00,0.04,0.04,2062.50,2062.50,X,24,1.05,X,145000,34.000,X,12/15/12 - 12:42,3920,1258,1904,-134,1.1,30.6,7.692,96.74,29.6,81.3,133.5,24627.5,0,3077,1762,1671,1881,431,431,100,165.6,
EPC\178.003,07/24/10 - 07:01,X,2.875,2.250,1696.00,1696.00,0.05,0.05,1960.00,1960.00,X,24,1.05,X,114000,52.148,X,07/24/10 - 07:44,6027,2316,1750,-230,2.9,50.5,10.000,97.53,49.3,290.9,230.3,53668.7,0,4672,3271,4410,2940,1207,1207,100,460.6,
EPC\18.001,10/03/10 - 11:01,X,3.500,2.250,3608.92,2449.90,0.05,0.05,4501.31,2925.85,X,22,1.05,X,228000,64.000,X,10/03/10 - 12:09,11230,2448,6327,-1656,4.3,52.4,4.918,83.44,43.7,126.9,1655.5,185221.8,2,10527,4672,4025,3937,46,46,100,19.4,
EPC\18.002,01/02/11 - 11:45,X,3.500,2.250,4120.73,2672.59,0.05,0.05,4501.31,2890.08,X,22,1.05,X,228000,59.459,X,01/02/11 - 13:04,12598,2994,6959,-1612,3.0,46.2,4.826,31.76,14.7,41.8,1611.9,127695.7,0,11640,5169,4387,4389,72,71,98,29.5,
EPC\183.002,07/26/10 - 07:40,X,2.875,1.750,1954.00,1954.00,0.05,0.05,2053.00,2053.00,X,24,1.05,X,228000,53.000,X,07/26/10 - 08:58,5803,3429,2057,-189,0.3,50.4,5.521,4.93,2.5,4.9,189.2,18397.2,0,5725,3790,3623,1968,577,564,98,217.1,
EPC\184.001,02/26/10 - 17:20,X,2.375,1.750,2130.00,2130.00,0.05,0.05,2170.00,2170.00,X,20,1.05,X,114000,64.000,X,02/26/10 - 17:58,4476,1848,2250,36,0.5,58.9,6.020,14.01,8.2,17.7,36.2,29148.2,0,4267,2095,2369,2212,53,46,86,21.5,
EPC\185.001,02/13/12 - 10:47,X,2.875,1.750,2200.03,2200.03,0.05,0.05,2323.50,2323.50,X,20,1.05,X,114000,52.148,X,02/13/12 - 11:25,7793,2949,2787,-511,1.9,48.3,6.818,54.93,26.5,64.6,510.6,70738.8,0,6771,4241,4007,2312,217,208,96,83.6,
EPC\186.002,07/25/10 - 16:30,X,3.500,2.750,2054.00,2054.00,0.05,0.05,2275.00,2275.00,X,24,1.05,X,160000,54.000,X,07/25/10 - 16:44,11004,2548,6086,-560,2.3,46.3,8.072,16.61,7.7,54.8,560.0,130708.6,0,9457,3966,3650,5273,X,X,X,X,
EPC\186.003,12/14/12 - 15:20,X,3.500,2.750,2029.00,2029.00,0.05,0.05,2275.00,2275.00,X,24,1.05,X,160000,64.000,X,12/14/12 - 16:10,10658,2635,5987,-396,2.3,56.4,6.593,20.39,11.5,66.8,395.6,116007.2,1,9451,3904,3815,5331,52,50,96,20.7,
EPC\187.001,07/23/10 - 08:04,X,3.500,1.750,1581.00,1581.00,0.05,0.05,1934.00,1934.00,X,24,1.05,X,114000,53.869,X,07/23/10 - 08:36,4756,2353,1188,-314,1.3,52.5,6.383,97.84,51.4,117.2,314.4,41890.4,0,3961,3046,2801,1667,576,433,75,201.7,
EPC\187.002,12/16/12 - 12:38,X,2.875,1.750,1581.00,1581.00,0.05,0.05,1864.00,1864.00,X,24,1.05,X,114000,52.148,X,12/16/12 - 12:54,4853,2032,1072,-499,1.8,50.9,7.895,97.44,49.6,139.8,499.3,39702.8,0,3715,3044,2749,1675,711,711,100,271.9,
EPC\188.001,02/27/10 - 08:49,X,3.500,1.750,2070.00,2070.00,0.05,0.05,2215.00,2215.00,X,20,1.05,X,228000,64.000,X,02/27/10 - 09:12,6798,3579,1921,-41,2.7,64.3,7.826,100.00,64.3,179.7,40.6,172590.4,0,5051,3999,4152,2145,54,53,98,81.5,
EPC\188.002,07/23/10 - 10:03,X,3.500,1.750,2137.00,2137.00,0.05,0.05,2215.00,2215.00,X,24,1.05,X,145000,54.000,X,07/23/10 - 10:41,6673,3163,2034,-188,0.9,51.6,7.725,26.29,13.6,37.4,188.0,44292.7,0,5927,4133,4519,2195,62,59,95,77.7,
EPC\189.001,05/31/12 - 16:32,X,2.875,2.250,1576.00,1576.00,0.05,0.05,1837.27,1837.27,X,20,1.05,X,145000,54.000,X,05/31/12 - 17:18,5993,2680,1834,136,2.1,52.8,11.921,44.81,23.7,166.4,136.3,57993.9,0,4737,3049,3357,2670,284,100,35,81.6,
EPC\19.004,03/01/10 - 15:56,X,3.500,2.250,3513.78,2855.78,0.05,0.05,3697.51,3005.52,X,19,1.05,X,320000,107.234,X,03/01/10 - 16:27,12557,3833,5039,-683,8.1,102.7,8.295,27.20,27.9,136.8,682.9,204469.9,0,8396,5368,6171,4671,209,69,33,34.1,
EPC\19.005,09/28/10 - 16:20,X,3.500,2.250,3513.78,2787.64,0.05,0.05,3697.51,2908.83,X,19,1.05,X,320000,125.617,X,09/28/10 - 17:19,13485,3549,5576,-846,10.7,120.0,8.333,17.09,20.5,100.9,846.3,282737.3,0,10673,5361,6016,4596,254,76,30,43.4,
EPC\19.006,01/04/11 - 12:58,X,3.500,2.250,3517.06,2781.12,0.05,0.05,4297.90,3552.35,X,19,1.05,X,320000,123.000,X,01/04/11 - 13:32,12694,3635,4476,-539,9.7,117.9,8.372,33.68,39.7,196.3,539.3,242407.2,0,9028,5399,5275,4583,344,107,31,47.3,
EPC\19.007,08/05/11 - 22:56,X,3.500,2.250,3514.93,2856.72,0.05,0.05,3677.82,2989.48,X,19,1.05,X,320000,123.000,X,08/05/11 - 23:38,11304,3305,3086,-1755,7.6,117.6,8.333,17.64,20.7,102.0,1755.2,377505.8,0,8266,5363,5098,4714,288,96,33,46.5,
EPC\190.002,07/24/10 - 10:47,X,3.500,2.250,1719.00,1719.00,0.05,0.05,2384.00,2384.00,X,24,1.05,X,114000,52.148,X,07/24/10 - 11:09,6904,2093,2329,-302,3.2,49.8,9.677,97.14,48.4,276.6,302.1,69837.5,0,5234,3304,3145,3049,X,X,X,X,
EPC\191.001,02/27/10 - 15:35,X,3.500,2.250,1688.00,1688.00,0.05,0.05,1688.00,1688.00,X,20,1.05,X,114000,34.000,X,02/27/10 - 16:18,6218,2637,2800,-141,1.0,31.6,8.955,34.60,10.9,57.8,141.5,36646.4,0,5832,3266,3216,2858,469,174,37,150.6,
EPC\191.002,12/17/12 - 15:29,X,3.500,2.250,1688.00,1688.00,0.05,0.05,1722.50,1722.50,X,20,1.05,X,114000,40.296,X,12/17/12 - 16:22,6423,2250,2788,-302,1.6,37.7,8.738,50.89,19.2,99.0,301.7,47756.1,0,5815,3257,3116,2913,140,56,40,77.5,
EPC\194.002,02/26/10 - 15:57,X,2.375,1.750,2062.00,1882.98,0.05,0.05,2062.00,1882.98,X,20,1.05,X,160000,52.148,X,02/26/10 - 16:36,4522,963,692,-2327,2.2,49.6,7.438,83.10,41.2,109.4,2326.6,46745.7,0,3956,3661,1625,1865,112,90,81,92.7,
EPC\194.003,08/13/11 - 18:58,X,2.375,1.750,2062.00,1883.36,0.05,0.05,2140.00,1951.52,X,20,1.05,X,160000,44.000,X,08/13/11 - 19:40,4438,1009,537,-2362,1.7,42.0,6.691,87.23,36.7,87.6,2362.5,44462.9,0,X,X,X,X,208,175,84,122.2,
