Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1343664010quid (%),Pump Intake Pressure (psi (g)),
9.625,06/16/14 - 18:40,AEB_4,3.500,2.250,3500.00,3500.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,77.370,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,638,478,75,151.8,
9.625,06/17/14 - 15:58,AEB_4,3.500,2.250,3500.00,3500.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,77.370,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,940,713,76,233.2,
9.625,06/18/14 - 15:54,AEB_4,3.500,2.250,3500.00,3500.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,77.370,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,935,709,76,231.8,
9.625,06/23/14 - 18:21,AEB_4,3.500,2.250,3500.00,3500.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,77.370,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,207,39,19,164.0,
9.625,07/02/14 - 11:56,AEB_4,3.500,2.250,3500.00,3500.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,77.370,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,824,623,76,363.1,
9.625,07/09/14 - 10:17,AEB_4,3.500,2.250,3500.00,3500.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,123.167,X,07/09/14 - 10:17,16551,5747,5876,-610,13.8,114.3,8.257,75.24,86.0,419.0,610.2,931107.3,6,X,X,X,X,X,X,X,X,
9.625,04/20/15 - 09:12,AEB_4,3.500,2.250,3500.00,3500.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,123.167,X,04/20/15 - 09:20,14223,5815,4183,-993,9.2,117.1,8.333,100.00,117.1,575.8,993.4,815546.1,0,X,X,X,X,X,X,100,X,
9.625,06/16/15 - 15:27,AEB_4,3.500,2.250,3500.00,3500.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,123.167,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,987,987,100,422.5,
9.625,10/06/15 - 15:12,AEB_4,3.500,2.250,3500.00,3500.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,123.167,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1386,1386,100,483.1,
9.625,02/07/16 - 17:02,AEB_4,3.500,2.250,4208.00,4208.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,123.167,X,02/07/16 - 17:04,19105,5393,6297,-888,15.4,109.3,8.333,100.00,109.3,537.4,888.1,1124467.9,6,X,X,X,X,X,X,X,X,
9.625,02/11/16 - 11:27,AEB_4,3.500,2.250,4208.00,4208.00,0.035,0.035,10932.00,10932.00,X,40,1.05,X,640000,123.167,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1865,1865,100,732.8,
9.625,02/13/16 - 09:30,AEB_4,3.500,2.250,4208.00,4208.00,0.035,0.035,10932.00,10932.00,35.0,40,1.05,X,640000,123.167,X,02/13/16 - 09:30,15038,5453,2619,-1022,8.3,122.0,8.411,99.91,121.9,605.0,1021.7,812066.7,0,X,X,X,X,3435,3435,100,1136.7,
9.625,02/13/16 - 16:59,AEB_4,3.500,2.250,4208.00,4208.00,0.035,0.035,10932.00,10932.00,35.0,40,1.05,X,640000,123.167,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2505,2505,100,874.8,
