Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1343664010quid (%),Pump Intake Pressure (psi (g)),
AG 4-16,09/23/11 - 07:28,AG 4-16,3.500,2.000,5550.00,5550.00,0.05275,0.05275,5550.00,5550.00,X,15,1.03,X,640000,110.210,62,09/23/11 - 07:52,24321,11260,8706,-1535,7.3,90.8,5.373,38.76,35.2,88.2,1534.7,370959.0,68,21566,13904,14013,7933,52,52,100,24.4,
AG 4-16,05/07/12 - 07:21,AG 4-16,3.500,2.000,5550.00,5550.00,0.05275,0.15275,5550.00,5550.00,X,15,1.03,X,640000,111.851,62,05/07/12 - 07:21,24769,10749,8158,-1474,8.0,91.9,5.389,38.24,35.1,88.3,1473.8,422878.0,36,21901,13904,13628,7933,1,1,100,4.5,
AG 4-16,07/18/12 - 09:17,AG 4-16,3.500,2.000,5550.00,5550.00,0.05275,0.05275,5550.00,5550.00,X,15,1.03,X,640000,111.851,62,07/18/12 - 09:40,24117,11373,8236,-1995,6.9,90.4,5.341,29.35,26.5,66.1,1995.5,371391.7,50,20999,13904,13383,7933,72,72,100,30.2,
AG 4-16,09/26/12 - 09:10,AG 4-16,3.500,2.000,5550.00,5550.00,0.05275,0.05275,5550.00,5550.00,X,15,1.03,X,640000,111.851,62,09/26/12 - 09:28,24385,11030,8481,-2082,7.2,91.2,5.279,33.82,30.9,76.0,2082.4,473927.9,45,21130,13904,13659,7933,141,141,100,63.1,
AG 4-16,01/01/13 - 09:33,AG 4-16,3.500,2.000,5550.00,5550.00,0.05275,0.05275,5550.00,5550.00,X,15,1.03,X,640000,111.851,62,01/01/13 - 10:00,24978,11102,8849,-1980,8.0,93.2,5.373,34.11,31.8,79.7,1979.8,464412.2,57,21450,13904,13661,7933,149,149,100,62.7,
AG 4-16,04/17/13 - 11:03,AG 4-16,3.500,2.000,5550.00,5550.00,0.05275,0.05275,5550.00,5550.00,X,15,1.03,X,640000,111.851,62,04/17/13 - 11:20,25015,11432,8936,-1872,7.4,92.0,5.357,27.35,25.1,62.8,1871.9,396761.1,51,21459,13904,13624,7933,103,103,100,47.1,
AG 4-17,07/19/12 - 08:35,AG 4-17,3.500,2.000,5400.00,5400.00,0.052,0.052,5400.00,5400.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2683,2517,94,836.4,
AG 4-17,09/26/12 - 08:26,AG 4-17,3.500,2.000,5400.00,5400.00,0.052,0.052,5400.00,5400.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,125,118,94,44.9,
AG 4-17,12/31/12 - 11:35,AG 4-17,3.500,2.875,5470.00,5470.00,0.052,0.052,5400.00,5400.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,313,313,100,111.4,
AG 4-17,04/16/13 - 11:09,AG 4-17,3.500,2.875,5470.00,5470.00,0.052,0.052,5400.00,5400.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,202,178,82,67.8,
AGHAR FIELD\AG 4-18.001,05/10/12 - 06:38,AG 4-18,3.500,X,5820.00,5820.00,0.0541,0.0541,5820.00,5820.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,976,728,75,250.2,
AG 4-18,05/10/12 - 06:42,AG 4-18,3.500,X,5820.00,5820.00,0.0541,0.0541,5820.00,5820.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,894,712,80,245.4,
AG 4-18,07/20/12 - 09:28,AG 4-18,3.500,2.875,5820.00,5820.00,0.0541,0.0541,5820.00,5820.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,214,203,95,75.6,
AG 4-18,09/29/12 - 17:29,AG 4-18,3.500,2.875,5820.00,5820.00,0.0541,0.0541,5820.00,5820.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,155,155,100,52.6,
AG 4-18,01/01/13 - 12:48,AG 4-18,3.500,2.875,5820.00,5820.00,0.0541,0.0541,5820.00,5820.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,856,739,86,252.6,
AG 4-2,09/23/11 - 10:52,AG 4-2,3.500,1.750,5470.00,5470.00,0.05235,0.05235,5470.00,5470.00,X,15,1.03,X,640000,93.204,62,09/23/11 - 11:11,19583,9092,5308,-632,7.4,82.7,5.960,98.76,81.7,173.9,631.9,277640.0,62,15705,11845,12095,5986,1764,1691,96,681.0,
AG 4-2,05/09/12 - 06:58,AG 4-2,3.500,1.750,5470.00,5470.00,0.05235,0.05235,5470.00,5470.00,X,15,1.03,X,640000,100.452,62,05/09/12 - 07:18,16124,9696,2305,-1447,4.3,94.1,5.921,97.59,91.9,194.2,1447.2,239580.1,46,X,X,X,X,3118,3118,100,1243.1,
AG 4-2,05/09/12 - 07:31,AG 4-2,3.500,1.750,5470.00,5470.00,0.05235,0.05235,5470.00,5470.00,X,15,1.03,X,640000,100.452,62,05/09/12 - 07:31,16018,9712,2295,-1393,4.1,93.9,5.921,97.56,91.6,193.8,1393.1,165345.3,41,13361,11845,11746,5986,X,X,X,X,
AG 4-2,05/10/12 - 16:08,AG 4-2,3.500,1.750,5470.00,5470.00,0.05235,0.05235,5470.00,5470.00,X,15,1.03,X,640000,100.452,62,05/10/12 - 16:37,15949,9773,2191,-1587,4.0,93.4,5.921,97.49,91.1,192.5,1586.7,162217.8,51,13350,11845,11238,5986,3119,3119,100,1241.9,
AG 4-2,07/19/12 - 09:48,AG 4-2,3.500,1.750,5470.00,5470.00,0.05235,0.05235,5470.00,5470.00,X,15,1.03,X,640000,100.452,62,07/19/12 - 10:08,17050,9094,2913,-824,5.6,92.4,5.902,98.85,91.4,192.5,824.3,190383.8,49,14196,11845,11540,5986,3285,2935,89,1174.6,
AG 4-2,10/01/12 - 11:41,AG 4-2,3.500,1.750,5470.00,5470.00,0.005,0.005,5470.00,5470.00,X,15,1.03,X,640000,100.452,62,10/01/12 - 12:26,14258,11278,1276,-341,1.5,100.6,5.902,98.24,98.8,208.3,340.9,108109.8,33,8212,11845,7197,5986,3920,3360,86,1339.1,
AG 4-2,10/01/12 - 12:46,AG 4-2,3.500,1.750,5470.00,5470.00,0.005,0.005,5470.00,5470.00,X,15,1.03,X,640000,100.452,62,10/01/12 - 12:46,14274,11323,1276,-324,1.5,100.4,5.902,96.34,96.8,203.9,324.2,107004.0,31,11520,11845,11489,5986,X,X,X,X,
AG 4-2,01/01/13 - 10:57,AG 4-2,3.500,2.000,5470.00,5470.00,0.005,0.005,5470.00,5470.00,X,15,1.03,X,640000,100.452,62,01/01/13 - 11:25,16716,9614,3280,-631,4.8,93.7,5.844,98.10,91.9,250.5,630.8,216127.8,50,14228,11845,12085,7819,4274,4274,100,1695.6,
AG 4-2,04/17/13 - 09:07,AG 4-2,3.500,2.000,5470.00,5470.00,0.005,0.005,5470.00,5470.00,X,15,1.03,X,640000,100.452,62,04/17/13 - 09:07,17333,9376,3916,-833,5.7,91.8,5.769,99.53,91.4,245.9,832.9,218134.5,55,14136,11845,11974,7819,3990,3990,100,1585.5,
AGHAR FIELD\AG 4-20.001,05/07/12 - 07:56,AG 4-20,3.500,1.750,5879.00,5879.00,0.054395,0.054395,5879.00,5879.00,X,40,1.05,X,640000,111.851,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2583,2583,100,856.1,
AG 4-20,05/07/12 - 08:51,AG 4-20,3.500,1.750,5879.00,5879.00,0.054395,0.054395,5879.00,5879.00,X,40,1.05,X,640000,111.851,62,05/07/12 - 08:51,21479,10552,6529,-2,8.6,98.4,5.538,85.28,83.9,166.0,1.7,289125.3,43,19084,13078,15327,6434,X,X,X,X,
AG 4-20,07/19/12 - 08:13,AG 4-20,3.500,1.750,5879.00,5879.00,0.054395,0.054395,5879.00,5879.00,X,40,1.05,X,640000,111.851,62,07/19/12 - 08:13,23378,7576,8093,-2597,12.2,90.9,5.488,82.69,75.2,147.3,2596.9,397327.5,44,19369,13078,13204,6434,X,X,X,X,
AG 4-20,09/26/12 - 07:44,AG 4-20,3.500,1.750,5879.00,5879.00,0.054395,0.054395,5879.00,5879.00,X,40,1.05,X,640000,111.851,62,09/26/12 - 08:07,23390,7761,8236,-2532,11.5,91.7,5.488,73.00,66.9,131.1,2532.1,402364.8,53,19233,13078,12960,6434,302,302,100,109.2,
AG 4-20,12/31/12 - 10:26,AG 4-20,3.500,1.750,5879.00,5879.00,0.054395,0.054395,5879.00,5879.00,X,40,1.05,X,640000,111.851,62,12/31/12 - 10:57,23152,7922,8118,-2753,11.3,94.6,5.607,61.65,58.3,116.8,2753.2,414177.4,61,19045,13078,12916,6434,283,283,100,100.5,
AG 4-20,04/16/13 - 10:39,AG 4-20,3.500,1.750,5879.00,5879.00,0.054395,0.054395,5879.00,5879.00,X,40,1.05,X,640000,111.851,62,04/16/13 - 10:55,23864,8353,8689,-2371,11.2,95.4,5.625,53.99,51.5,103.5,2370.8,404722.1,53,19353,13078,13632,6434,291,265,91,98.5,
AG 4-23,10/01/12 - 14:28,AG 4-23,3.500,X,5783.00,5783.00,0.053915,0.053915,5783.00,5783.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2587,2292,89,763.9,
AG 4-23,12/31/12 - 11:16,AG 4-23,3.500,2.875,5783.00,5783.00,0.053915,0.053915,5783.00,5783.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,74,47,64,19.1,
AG 4-23,01/03/13 - 15:34,AG 4-23,3.500,2.875,5783.00,5783.00,0.053915,0.053915,5783.00,5783.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,8,8,99,3.9,
AG 4-23,04/16/13 - 10:24,AG 4-23,3.500,2.875,5783.00,5783.00,0.053915,0.053915,5783.00,5783.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1759,1580,90,536.0,
AG 4-23,04/18/13 - 10:46,AG 4-23,3.500,2.875,5783.00,5783.00,0.053915,0.053915,5783.00,5783.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1946,1946,100,652.8,
AG 4-23,04/20/13 - 11:50,AG 4-23,3.500,2.875,5783.00,5783.00,0.053915,0.053915,5783.00,5783.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1441,1112,77,380.0,
AG 4-23,04/16/14 - 12:02,AG 4-23,3.500,2.875,5783.00,5783.00,0.053915,0.053915,5783.00,5783.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,399,399,100,137.9,
AG 4-3,04/17/13 - 08:23,AG 4-3,3.500,1.750,5765.00,5765.00,0.05,0.05,5765.00,5765.00,X,15,1.03,X,640000,94.097,62,04/17/13 - 08:23,23911,10143,7725,-2519,11.8,76.6,5.788,100.00,76.6,158.3,2518.9,383160.6,51,19230,14442,13709,6309,269,220,82,93.5,
AG 4-3,09/25/11 - 07:21,AG 4-3,3.500,1.750,5765.00,5765.00,0.05,0.05,5765.00,5765.00,X,15,1.03,X,640000,94.097,62,09/25/11 - 07:39,23030,12398,6556,-1123,4.8,76.9,5.882,32.59,25.1,52.6,1123.1,249345.0,55,20426,14442,14418,6309,124,124,100,53.5,
AG 4-3,05/09/12 - 08:02,AG 4-3,3.500,1.750,5765.00,5765.00,0.05,0.05,5765.00,5765.00,X,15,1.03,X,640000,94.097,62,05/09/12 - 08:02,24466,10493,7232,-1825,8.2,79.2,5.788,62.93,49.9,103.0,1825.4,337848.4,40,20428,14442,13992,6309,117,117,100,49.9,
AG 4-3,07/19/12 - 10:26,AG 4-3,3.500,1.750,5765.00,5765.00,0.05,0.05,5765.00,5765.00,X,15,1.03,X,640000,94.097,62,07/19/12 - 10:44,23541,10557,7107,-2076,8.6,76.0,5.732,71.75,54.5,111.6,2075.9,393745.4,46,20335,14442,15679,6309,165,157,95,70.7,
AG 4-3,09/29/12 - 11:18,AG 4-3,3.500,1.750,5765.00,5765.00,0.05,0.05,5765.00,5765.00,X,15,1.03,X,640000,94.097,62,09/29/12 - 11:40,22890,12995,6334,-116,6.6,80.5,5.732,73.47,59.1,121.1,115.5,287744.9,49,19518,14442,14485,6309,191,137,72,58.8,
AG 4-3,01/01/13 - 11:45,AG 4-3,3.500,1.750,5765.00,5765.00,0.05,0.05,5765.00,5765.00,X,15,1.03,X,640000,94.097,62,01/01/13 - 12:05,24717,10339,7794,-2342,10.6,75.6,5.863,85.41,64.6,135.3,2342.3,421602.6,51,20367,14442,14310,6309,227,227,100,97.2,
AG 4-3,04/17/13 - 08:23,AG 4-3,3.500,1.750,5765.00,5765.00,0.05,0.05,5765.00,5765.00,X,15,1.03,X,640000,94.097,62,04/17/13 - 08:23,23911,10143,7725,-2519,11.8,76.6,5.788,100.00,76.6,158.3,2518.9,383160.6,51,19230,14442,13709,6309,269,220,82,93.5,
AG 4-3,04/16/14 - 09:40,AG 4-3,3.500,1.750,5765.00,5765.00,0.05,0.05,5765.00,5765.00,X,15,1.03,X,640000,94.097,62,04/16/14 - 09:59,25238,9669,8053,-4635,8.4,66.3,5.678,69.33,46.0,93.2,4635.2,367458.8,44,20088,14442,11093,6309,197,197,100,81.3,
AG 4-4,09/25/11 - 16:16,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,93.713,62,09/25/11 - 16:30,22870,8943,5916,-4439,8.5,70.4,6.061,78.17,55.0,119.1,4439.0,330966.3,83,18908,14467,11665,6320,X,X,X,X,
AG 4-4,09/26/11 - 09:09,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,93.713,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,86,66,77,29.0,
AG 4-4,05/08/12 - 07:56,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,100.452,62,05/08/12 - 08:11,22429,8611,5478,-5004,10.8,78.0,6.102,95.33,74.3,161.9,5004.5,361657.5,43,17885,14467,10994,6320,859,611,71,249.6,
AG 4-4,07/19/12 - 09:08,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,100.452,62,07/19/12 - 09:25,20932,7928,4101,-4513,11.1,82.8,6.040,94.33,78.1,168.5,4513.2,395360.1,49,16018,14467,11265,6320,1037,747,72,306.6,
AG 4-4,09/26/12 - 10:40,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,100.452,62,09/26/12 - 10:40,23272,7241,5683,-4261,16.1,85.5,7.347,96.69,82.7,216.8,4261.3,427806.5,43,16915,14467,12482,6320,734,524,71,214.4,
AG 4-4,01/02/13 - 11:16,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,117.197,62,01/02/13 - 11:40,22730,7473,5626,-5123,13.8,94.2,5.806,97.29,91.6,190.0,5123.4,517257.8,49,17677,14467,10105,6320,646,529,82,216.7,
AG 4-4,04/19/13 - 08:05,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,117.197,62,04/19/13 - 08:34,23518,7334,7987,-2760,15.3,93.8,5.902,96.60,90.6,191.0,2760.0,483969.1,46,18712,12832,11438,6320,210,210,100,89.0,
AG 4-4,08/27/13 - 08:15,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,117.197,62,08/27/13 - 08:15,23603,8137,8084,-2496,15.1,94.2,5.844,95.79,90.2,188.2,2495.7,481904.7,55,19140,13079,12388,6320,X,X,X,X,
AG 4-4,12/29/13 - 15:47,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,117.197,62,12/29/13 - 15:47,23659,7276,6582,-4552,16.1,97.7,5.825,95.94,93.7,195.0,4551.7,489936.8,47,18598,14467,14121,6320,X,X,X,X,
AG 4-4,12/30/13 - 13:03,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,117.197,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.9,
AG 4-4,12/30/13 - 14:12,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,117.197,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,42,42,100,19.9,
AG 4-4,04/16/14 - 10:32,AG 4-4,3.500,1.750,5775.00,5775.00,0.053875,0.053875,5775.00,5775.00,X,15,1.03,X,640000,117.197,62,04/16/14 - 10:56,24068,6821,6809,-5545,14.0,93.3,5.882,76.01,71.0,149.0,5545.1,469951.5,47,18910,14467,10714,6320,X,X,100,2.9,
AG 4-6,09/23/11 - 09:04,AG 4-6,3.500,2.000,5304.00,5304.00,0.05152,0.05152,5304.00,5304.00,X,15,1.03,X,640000,94.570,62,09/23/11 - 09:15,22172,7199,6284,-2938,14.0,80.5,8.824,82.16,66.1,272.2,2938.2,361646.4,94,17996,12850,11567,7582,X,X,X,X,
AG 4-6,09/26/11 - 07:51,AG 4-6,3.500,2.000,5304.00,5304.00,0.05152,0.05152,5304.00,5304.00,X,15,1.03,X,640000,94.570,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,411,360,88,148.3,
AG 4-6,05/08/12 - 06:33,AG 4-6,3.500,2.000,5304.00,5304.00,0.05152,0.05152,5304.00,5304.00,X,15,1.03,X,640000,100.452,62,05/08/12 - 06:40,23994,7988,7189,-1227,16.8,88.2,8.738,93.52,82.4,336.0,1226.9,389995.7,43,17613,12850,13058,7582,458,409,89,168.5,
AG 4-6,07/18/12 - 11:08,AG 4-6,3.500,2.000,5304.00,5304.00,0.05152,0.05152,5304.00,5304.00,X,15,1.03,X,640000,87.674,62,07/18/12 - 11:21,22633,7075,6564,-2871,13.3,77.5,8.738,89.44,69.3,282.3,2871.3,378473.8,52,17744,12850,13389,7582,474,335,71,137.0,
AG 4-6,10/01/12 - 11:12,AG 4-6,3.500,2.000,5304.00,5304.00,0.005,0.005,5304.00,5304.00,X,15,1.03,X,640000,87.674,62,10/01/12 - 11:29,22918,9690,7527,-274,11.3,79.3,8.696,93.85,74.4,301.7,274.3,340557.9,58,17010,12850,14302,7582,416,286,69,117.8,
AG 4-6,12/31/12 - 14:21,AG 4-6,3.500,2.250,5304.00,5304.00,0.005,0.005,5304.00,5304.00,X,15,1.03,X,640000,87.674,62,12/31/12 - 14:51,24065,8703,9299,-1883,10.0,68.2,5.806,98.33,67.1,230.0,1882.7,428795.8,44,19961,12850,12727,9596,1015,1015,100,408.9,
AG 4-6,04/17/13 - 17:22,AG 4-6,3.500,2.500,5304.00,5304.00,0.005,0.005,5304.00,5304.00,X,15,1.03,X,640000,87.674,62,04/17/13 - 17:46,25463,9184,10819,-1656,10.1,61.6,5.788,99.03,61.0,257.4,1656.4,404842.5,58,21194,12850,12630,11846,1526,1526,100,611.6,
AG 4-6,12/29/13 - 10:35,AG 4-6,3.500,2.250,5304.00,5304.00,0.005,0.005,5304.00,5304.00,X,15,1.03,X,640000,87.674,62,12/29/13 - 10:35,22036,7912,8380,-2108,9.5,69.3,7.258,99.16,68.7,294.4,2107.7,368571.8,6,X,X,X,X,X,X,X,X,
AG 4-6,12/29/13 - 13:53,AG 4-6,3.500,2.250,5304.00,5304.00,0.005,0.005,5304.00,5304.00,X,15,1.03,X,640000,87.674,62,12/29/13 - 13:53,23286,8647,9799,-1006,9.9,69.6,7.317,98.87,68.8,297.3,1006.2,316575.5,52,18381,12850,12539,9596,X,X,X,X,
AG 4-6,08/06/14 - 17:50,AG 4-6,3.500,2.250,5304.00,5304.00,0.005,0.005,5304.00,5304.00,X,15,1.03,X,640000,87.674,62,08/06/14 - 17:50,20377,9142,4968,-1169,7.7,76.2,7.469,98.29,74.9,330.1,1169.2,254248.5,50,15834,12850,13534,9596,X,X,X,X,
AG 4-7,09/26/11 - 08:27,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,109.914,62,09/26/11 - 08:40,22603,12140,6653,-2167,9.5,96.2,6.164,93.97,90.4,198.9,2167.2,312683.1,0,18251,13999,14536,6116,255,255,100,104.6,
AG 4-7,05/08/12 - 07:27,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,111.851,62,05/08/12 - 07:40,22763,8943,6651,-4266,11.1,96.8,6.143,95.37,92.3,202.5,4266.2,453223.7,39,18302,13999,12074,6116,366,366,100,150.7,
AG 4-7,07/19/12 - 06:32,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,111.851,62,07/19/12 - 06:50,22566,8061,6302,-4926,11.7,96.4,6.122,94.26,90.9,198.7,4925.9,476075.8,50,17949,13999,11740,6116,310,310,100,128.2,
AG 4-7,09/26/12 - 11:15,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,111.851,62,09/26/12 - 11:42,22946,7466,6640,-5084,12.3,97.4,6.081,45.83,44.6,96.9,5083.6,505832.7,53,18122,13999,12006,6116,179,143,80,61.4,
AG 4-7,01/02/13 - 12:02,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,111.851,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,225,186,83,78.5,
AG 4-7,01/02/13 - 15:52,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,111.851,62,01/02/13 - 15:52,21811,7833,6103,-4832,9.1,95.9,4.905,95.57,91.6,160.5,4832.2,405712.0,47,17878,13999,11528,6116,X,X,X,X,
AG 4-7,04/19/13 - 08:54,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,111.851,62,04/19/13 - 09:13,21965,7111,7757,-3802,9.8,93.4,4.959,50.64,47.3,83.8,3802.4,411237.8,46,18071,12449,11325,6116,210,195,93,84.3,
AG 4-7,08/27/13 - 08:46,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,111.851,62,08/27/13 - 08:46,23019,8468,8758,-3114,12.5,95.3,6.122,40.45,38.5,84.3,3113.7,413523.1,57,18430,12427,12189,6116,X,X,X,X,
AG 4-7,12/29/13 - 11:03,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,111.851,62,12/29/13 - 11:28,21021,6085,5211,-5645,12.4,100.7,6.102,83.63,84.2,183.5,5644.8,433510.8,39,16370,13999,11547,6116,X,X,X,X,
AG 4-7,12/30/13 - 13:26,AG 4-7,3.500,1.750,5588.00,5588.00,0.05294,0.05294,5588.00,5588.00,X,15,1.03,X,640000,111.851,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,297,297,100,122.5,
AG 4-8,09/24/11 - 10:15,AG 4-8,3.500,2.000,5744.00,5744.00,0.05372,0.05372,5744.00,5744.00,X,15,1.03,X,640000,94.215,62,09/24/11 - 10:33,27729,7101,11550,-5888,13.7,73.2,5.882,55.00,40.2,110.4,5888.0,373816.4,51,20471,14390,12164,8211,250,205,82,84.8,
AG 4-8,05/07/12 - 09:53,AG 4-8,3.500,1.750,6550.00,6550.00,0.391775,0.15775,6550.00,6550.00,X,40,1.05,X,640000,97.067,62,05/07/12 - 09:53,20198,6455,1876,-5445,10.0,77.3,5.806,98.95,76.4,158.5,5444.8,542714.1,44,15748,14759,10916,7168,X,X,X,X,
AG 4-8,07/18/12 - 05:48,AG 4-8,3.500,2.000,5744.00,5744.00,0.05372,0.05372,5744.00,5744.00,X,15,1.03,X,640000,100.452,62,07/18/12 - 06:06,27959,5226,12031,-7715,17.5,80.4,5.788,60.90,49.0,132.2,7714.9,527688.0,49,21038,14390,11257,8211,163,163,100,155.8,
AG 4-8,09/26/12 - 07:02,AG 4-8,3.500,2.000,5744.00,5744.00,0.05372,0.05372,5744.00,5744.00,X,15,1.03,X,640000,100.452,62,09/26/12 - 07:23,28006,4671,12018,-8259,18.9,80.8,5.714,74.57,60.3,160.7,8258.9,541192.4,0,20406,14390,11153,8211,315,315,100,132.7,
AG 4-8,01/03/13 - 11:36,AG 4-8,3.500,2.000,5744.00,5744.00,0.05372,0.05372,5744.00,5744.00,X,15,1.03,X,640000,100.452,62,01/03/13 - 11:58,27973,5749,12462,-7525,17.3,80.5,5.732,60.00,48.3,129.1,7525.1,482206.5,56,20755,14390,11227,8211,302,302,100,105.8,
AG 4-8,04/17/13 - 10:40,AG 4-8,3.500,2.000,5744.00,5744.00,0.05372,0.05372,5744.00,5744.00,X,15,1.03,X,640000,100.452,62,04/17/13 - 10:40,27744,6194,12234,-7084,16.4,78.2,5.825,47.50,37.1,100.9,7083.7,530673.5,56,21231,14390,11255,8211,184,133,72,58.3,
AG 4-8,12/29/13 - 08:42,AG 4-8,3.500,1.750,5744.00,5744.00,0.05372,0.05372,5744.00,5744.00,X,15,1.03,X,640000,100.452,62,12/29/13 - 08:42,23819,7310,7747,-5880,11.7,79.6,6.000,50.05,39.8,85.3,5879.6,350704.2,49,18423,14390,11532,6286,X,X,X,X,
AG 4-9,09/24/11 - 09:37,AG 4-9,3.500,2.000,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,93.766,62,09/24/11 - 09:59,22507,7466,8411,-2929,9.6,78.3,5.863,56.70,44.4,121.3,2929.2,346307.8,50,17988,12074,11548,7905,X,X,100,2.6,
AG 4-9,09/24/11 - 17:03,AG 4-9,3.500,2.000,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,93.766,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.1,
