Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-876888990quid (%),Pump Intake Pressure (psi (g)),
H E-1X,10/23/18 - 08:44,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,868,688,78,268.7,
H E-1X,11/01/18 - 09:08,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,936,783,83,297.6,
H E-1X,11/02/18 - 09:25,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1096,379,31,142.3,
H E-1X,11/02/18 - 15:30,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1094,390,32,148.7,
H E-1X,11/03/18 - 08:50,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1154,385,30,145.7,
H E-1X,11/04/18 - 09:28,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1154,377,29,148.7,
H E-1X,11/13/18 - 09:09,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1134,505,42,207.8,
H E-1X,11/19/18 - 10:35,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1337,405,27,168.3,
H E-1X,12/06/18 - 11:27,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1171,429,33,177.0,
H E-1X,12/23/18 - 09:54,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,8.2,
H E-1X,12/23/18 - 09:58,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,854,571,64,235.6,
H E-1X,01/12/19 - 14:46,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,896,259,24,107.2,
H E-1X,01/14/19 - 08:15,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,860,261,25,105.3,
H E-1X,01/14/19 - 11:31,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,769,232,24,94.6,
H E-1X,01/14/19 - 17:27,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,844,253,25,102.8,
