Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-797585780quid (%),Pump Intake Pressure (psi (g)),
Hana\Hana-20.268,01/27/18 - 09:25,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3757,3757,100,1385.1,
Hana\Hana-20.269,01/31/18 - 17:10,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3240,3240,100,1202.3,
Hana\Hana-20.270,02/02/18 - 16:23,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3665,3665,100,1352.7,
Hana\Hana-20.271,02/03/18 - 14:46,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3653,3653,100,1348.4,
Hana\Hana-20.272,02/07/18 - 16:01,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3681,3681,100,1358.7,
Hana\Hana-20.273,02/12/18 - 16:17,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3666,3666,100,1353.4,
Hana\Hana-20.274,02/15/18 - 16:51,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3689,3689,100,1361.5,
Hana\Hana-20.275,02/17/18 - 10:23,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3691,3691,100,1362.2,
Hana\Hana-20.276,02/24/18 - 08:41,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3720,3720,100,1373.0,
Hana\Hana-20.277,03/03/18 - 09:02,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3714,3714,100,1370.1,
Hana\Hana-20.278,03/10/18 - 10:38,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3719,3719,100,1372.4,
Hana\Hana-20.279,03/17/18 - 10:46,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3677,3677,100,1357.8,
Hana\Hana-20.280,03/25/18 - 10:46,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3673,3673,100,1356.6,
Hana\Hana-20.281,04/06/18 - 11:45,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3674,3674,100,1356.8,
Hana\Hana-20.282,04/21/18 - 10:43,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3672,3672,100,1355.8,
Hana\Hana-20.283,05/05/18 - 10:39,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3630,3630,100,1341.3,
Hana\Hana-20.284,05/12/18 - 10:00,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3600,3600,100,1330.6,
Hana\Hana-20.285,05/19/18 - 13:01,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3676,3676,100,1357.6,
Hana\Hana-20.286,05/26/18 - 08:26,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3613,3613,100,1335.7,
Hana\Hana-20.287,06/02/18 - 10:42,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3591,3591,100,1327.3,
Hana\Hana-20.288,06/08/18 - 10:24,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3600,3600,100,1330.8,
Hana\Hana-20.289,08/04/18 - 10:00,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,3.8,
Hana\Hana-20.290,08/17/18 - 13:29,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4201,4201,100,1599.1,
Hana\Hana-20.291,08/25/18 - 14:07,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1529,1529,100,594.9,
Hana\Hana-20.292,09/02/18 - 13:35,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3858,3704,96,1364.4,
Hana\Hana-20.293,09/13/18 - 16:27,Hana-20,3.500,X,4597.87,4597.87,0.04786,0.04786,4831.00,4831.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4196,4196,100,1583.0,
Hana\Hana-21.249,01/09/18 - 15:55,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3669,3669,100,1355.7,
Hana\Hana-21.250,01/20/18 - 10:06,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3646,3646,100,1346.8,
Hana\Hana-21.251,01/27/18 - 10:20,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3688,3688,100,1361.9,
Hana\Hana-21.252,02/17/18 - 11:33,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3729,3729,100,1376.4,
Hana\Hana-21.253,02/24/18 - 07:38,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3791,3791,100,1398.4,
Hana\Hana-21.254,03/03/18 - 07:53,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3769,3769,100,1390.0,
Hana\Hana-21.255,04/21/18 - 11:03,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3761,3761,100,1387.1,
Hana\Hana-21.256,05/26/18 - 07:42,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3768,3768,100,1391.1,
Hana\Hana-21.257,07/14/18 - 15:13,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3726,3726,100,1374.7,
Hana\Hana-21.258,07/30/18 - 08:30,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,
Hana\Hana-21.259,07/30/18 - 08:45,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3900,3900,100,1451.7,
Hana\Hana-21.260,07/30/18 - 09:16,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,07/30/18 - 09:16,17081,7309,1842,-865,12.4,143.7,7.930,99.81,143.4,671.2,864.8,1189183.6,27,12227,11178,10580,9217,X,X,X,X,
Hana\Hana-21.261,07/30/18 - 17:36,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,07/30/18 - 17:55,16969,7075,1842,-1188,12.0,146.0,7.930,X,146.0,683.4,1188.3,1180218.5,0,X,X,X,X,X,X,X,X,
Hana\Hana-21.262,08/01/18 - 16:24,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,
Hana\Hana-21.263,08/04/18 - 10:48,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3676,3676,100,1377.0,
Hana\Hana-21.264,08/25/18 - 13:51,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4754,4754,100,1781.3,
Hana\Hana-21.265,08/25/18 - 13:56,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4790,4790,100,1794.5,
Hana\Hana-21.266,08/27/18 - 13:25,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3702,3702,100,1384.3,
Hana\Hana-21.267,08/27/18 - 17:05,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4778,4778,100,1790.4,
Hana\Hana-21.268,08/27/18 - 17:26,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3321,3177,96,1200.6,
Hana\Hana-21.269,09/03/18 - 15:26,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2966,2966,100,1119.2,
Hana\Hana-21.270,09/03/18 - 15:41,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,09/03/18 - 15:41,17237,7361,2460,-808,12.6,144.2,7.692,99.96,144.2,654.7,808.0,1190869.5,0,X,X,X,X,X,X,X,X,
Hana\Hana-21.271,09/15/18 - 14:09,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3713,3713,100,1390.4,
Hana\Hana-21.272,09/21/18 - 12:53,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,09/21/18 - 13:01,17367,6400,1993,-1049,12.3,145.4,7.895,99.93,145.3,677.0,1049.3,1214383.9,0,9069,11178,7689,9217,2914,2914,100,1100.4,
Hana\Hana-21.273,09/24/18 - 16:46,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3686,3686,100,1380.8,
Hana\Hana-21.274,09/25/18 - 15:27,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,320000,168.000,75,09/25/18 - 15:47,16691,6884,2252,-1459,11.1,164.0,6.250,100.00,164.0,605.0,1459.1,1301442.2,20,12700,11178,10536,9217,2289,2289,100,868.5,
Hana\Hana-21.275,09/28/18 - 16:54,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3338,3292,99,1243.9,
Hana\Hana-21.276,10/04/18 - 13:53,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3398,3398,100,1282.3,
Hana\Hana-21.277,11/01/18 - 10:43,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2994,2994,100,1130.4,
Hana\Hana-21.278,11/11/18 - 11:11,Hana-21,3.500,2.250,5046.70,5046.70,0.04898,0.098,4961.00,4961.00,85.0,23,1.03,X,912000,144.000,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4071,4071,100,1505.4,
Hana\Hana-22.001,08/17/18 - 13:44,Hana-22,3.500,X,3775.00,3775.00,0.03775,0.03775,4896.50,4896.50,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3000,3000,100,977.2,
Hana\Hana-22.002,08/23/18 - 11:04,Hana-22,3.500,X,3775.00,3775.00,0.03775,0.03775,4896.50,4896.50,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2512,2512,100,830.9,
Hana\Hana-22.003,08/25/18 - 14:26,Hana-22,3.500,2.250,4778.00,4778.00,0.03775,0.03775,4896.50,4896.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3985,3985,100,1462.7,
Hana\Hana-22.004,10/21/18 - 16:39,Hana-22,3.500,2.250,4778.00,4778.00,0.03775,0.03775,4896.50,4896.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3951,3951,100,1437.3,
Hana\Hana-22.005,10/25/18 - 12:02,Hana-22,3.500,2.250,4778.00,4778.00,0.03775,0.03775,4896.50,4896.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3117,3117,100,1153.4,
Hana\Hana-22.006,10/26/18 - 13:19,Hana-22,3.500,2.250,4778.00,4778.00,0.03775,0.03775,4896.50,4896.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3380,3380,100,1244.6,
Hana\Hana-23.001,10/23/18 - 16:40,Hana-23,3.500,X,X,X,0.05,0.05,4000.00,4000.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3170,3170,100,X,
Hana\Hana-23.002,10/24/18 - 15:35,Hana-23,3.500,X,X,X,0.05,0.05,4000.00,4000.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3167,3167,100,X,
Hana\Hana-23.003,10/25/18 - 11:29,Hana-23,3.500,X,X,X,0.05,0.05,4000.00,4000.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1741,1741,100,X,
Hana\Hana-23.004,10/26/18 - 13:25,Hana-23,3.500,X,X,X,0.05,0.05,4000.00,4000.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3133,3133,100,X,
Hana\Hana-23.005,10/27/18 - 14:09,Hana-23,X,X,X,X,0.05,0.05,4855.50,4855.50,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3432,3432,100,X,
Hana\Hana-24.214,01/23/18 - 08:17,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3209,3209,100,1218.0,
Hana\Hana-24.215,03/04/18 - 16:41,Hana-24,3.500,2.750,5069.00,5069.00,0.04762,0.04762,4944.00,4944.00,X,23,1.05,X,X,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2660,2660,100,1004.8,
Hana\Hana-24.216,08/04/18 - 17:18,Hana-24,X,X,X,X,0.04762,0.04762,4944.00,4944.00,X,23,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4140,4140,100,X,
Hana\Hana-26.172,01/02/18 - 16:32,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2212,2212,100,811.3,
Hana\Hana-26.173,01/03/18 - 13:22,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2237,2237,100,820.3,
Hana\Hana-26.174,01/04/18 - 11:07,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2281,2281,100,836.1,
Hana\Hana-26.175,01/06/18 - 10:25,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,17,17,100,8.9,
Hana\Hana-26.176,01/06/18 - 12:51,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,14,13,97,7.3,
Hana\Hana-26.177,01/06/18 - 17:04,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,182,182,100,69.4,
Hana\Hana-26.178,01/07/18 - 16:02,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,449,449,100,167.8,
Hana\Hana-26.179,01/08/18 - 08:27,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,559,559,100,208.0,
Hana\Hana-26.180,01/08/18 - 15:05,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,41,41,100,17.6,
Hana\Hana-26.181,01/09/18 - 08:04,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,162,162,100,62.3,
Hana\Hana-26.182,01/09/18 - 15:31,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,298,298,100,112.5,
Hana\Hana-26.183,01/10/18 - 07:04,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,419,419,100,156.9,
Hana\Hana-26.184,01/12/18 - 10:20,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,72,69,96,28.0,
Hana\Hana-26.185,01/12/18 - 15:45,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,84,84,100,33.7,
Hana\Hana-26.186,01/13/18 - 15:44,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,X,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,38,38,100,17.1,
Hana\Hana-26.187,01/14/18 - 16:09,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,X,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,147,147,100,57.9,
Hana\Hana-26.188,01/15/18 - 07:08,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,X,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,177,177,100,69.2,
Hana\Hana-26.189,01/15/18 - 16:25,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,40.0,24.5,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,29,29,100,13.4,
Hana\Hana-26.190,01/15/18 - 16:42,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,40.0,24.5,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,
Hana\Hana-26.191,01/16/18 - 15:32,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,40.0,24.5,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,79,79,100,32.4,
Hana\Hana-26.192,01/18/18 - 15:44,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,40.0,24.5,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,123,123,100,49.3,
Hana\Hana-26.193,01/20/18 - 09:28,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,40.0,24.5,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,170,170,100,66.8,
Hana\Hana-26.194,01/23/18 - 15:48,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,40.0,24.5,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,127,127,100,50.7,
Hana\Hana-26.195,01/24/18 - 17:07,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,40.0,24.5,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,62,62,100,26.0,
Hana\Hana-26.196,01/25/18 - 16:04,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,40.0,24.5,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,127,127,100,50.3,
Hana\Hana-26.197,01/26/18 - 16:10,Hana-26 new,3.500,2.250,4773.00,4773.00,0.063285,0.063285,4831.00,4831.00,40.0,24.5,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,118,118,100,46.9,
Hana\Hana-26.198,02/03/18 - 14:40,Hana-26 new,3.500,2.250,4799.00,4799.00,0.063285,0.063285,4831.00,4831.00,50.0,23.8,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,90,90,100,36.9,
Hana\Hana-26.199,02/12/18 - 15:54,Hana-26 new,3.500,2.250,4799.00,4799.00,0.063285,0.063285,4831.00,4831.00,50.0,23.8,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,68,67,99,28.2,
Hana\Hana-26.200,02/17/18 - 15:04,Hana-26 new,3.500,2.250,4799.00,4799.00,0.063285,0.063285,4831.00,4831.00,50.0,23.8,1.03,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,78,74,95,30.7,
