Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1343664010quid (%),Pump Intake Pressure (psi (g)),
Hana-West\Hana-w-11 (2).008,03/03/18 - 08:17,Hana-11,3.500,2.750,4817.00,4817.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3757,3757,100,1396.9,
Hana-West\Hana-w-11 (2).009,04/10/18 - 09:27,Hana-11,3.500,2.750,4817.00,4817.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3838,3521,92,1312.0,
Hana-West\Hana-w-11 (2).010,04/21/18 - 10:03,Hana-11,3.500,2.750,4817.00,4817.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3909,3909,100,1450.2,
Hana-West\Hana-w-11 (2).011,05/19/18 - 12:37,Hana-11,3.500,2.750,4817.00,4817.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3935,3935,100,1459.6,
Hana-West\Hana-w-11 (2).012,05/26/18 - 08:00,Hana-11,3.500,2.750,4817.00,4817.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3949,3949,100,1465.6,
Hana-West\Hana-w-11 (2).013,06/02/18 - 10:56,Hana-11,3.500,2.750,4817.00,4817.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3913,3913,100,1452.1,
Hana-West\Hana-w-11 (2).014,07/08/18 - 14:15,Hana-11,3.500,2.750,4817.00,4817.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3881,3166,82,1183.9,
Hana-West\Hana-w-11 (2).015,08/05/18 - 10:54,Hana-11,3.500,2.750,4836.00,4836.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3889,3889,100,1443.9,
Hana-West\Hana-w-11 (2).016,09/29/18 - 09:12,Hana-11,3.500,2.750,4836.00,4836.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3968,3968,100,1472.5,
Hana-West\Hana-w-11 (2).017,10/01/18 - 07:25,Hana-11,3.500,2.750,4836.00,4836.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,912000,144.000,X,10/01/18 - 07:37,17244,8118,4063,-579,10.1,136.3,5.941,97.79,133.3,698.3,579.3,1238963.9,0,15027,11345,10753,13042,3965,3965,100,1472.5,
Hana-West\Hana-w-11 (2).018,11/10/18 - 10:56,Hana-11,3.500,2.750,4836.00,4836.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3812,3812,100,1416.2,
Hana-West\Hana-w-11 (2).019,11/14/18 - 12:42,Hana-11,3.500,2.750,4836.00,4836.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3791,3791,100,1408.7,
Hana-West\Hana-w-11 (2).020,11/15/18 - 10:55,Hana-11,3.500,2.750,4836.00,4836.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3787,3787,100,1407.3,
Hana-West\Hana-w-11 (2).021,12/11/18 - 16:33,Hana-11,3.500,2.750,4836.00,4836.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,912000,144.000,X,12/11/18 - 16:40,19792,6092,4766,-1535,18.7,138.4,8.571,97.80,135.3,1022.8,1535.4,1350237.4,0,1722,11345,-3360,13042,3782,3782,100,1405.1,
Hana-West\Hana-w-11 (2).022,01/01/19 - 13:25,Hana-11,3.500,2.750,4836.00,4836.00,0.05051,0.05051,5040.00,5040.00,50.0,24,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3794,3794,100,1410.4,
Hana-West\Hana-W-9 new.179,01/04/18 - 11:02,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4441,4441,100,1663.6,
Hana-West\Hana-W-9 new.180,01/07/18 - 15:55,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4143,4143,100,1554.2,
Hana-West\Hana-W-9 new.181,01/08/18 - 14:59,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3894,3894,100,1459.5,
Hana-West\Hana-W-9 new.182,01/12/18 - 10:13,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4043,4043,100,1508.3,
Hana-West\Hana-W-9 new.183,01/13/18 - 10:34,Hana-W-9 new,3.500,X,4885.00,4885.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4154,4154,100,1544.5,
Hana-West\Hana-W-9 new.184,01/20/18 - 09:24,Hana-W-9 new,3.500,X,4885.00,4885.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3380,3380,100,1264.9,
Hana-West\Hana-W-9 new.185,01/27/18 - 09:13,Hana-W-9 new,3.500,X,4885.00,4885.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3512,3512,100,1305.9,
Hana-West\Hana-W-9 new.186,02/03/18 - 14:35,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3226,3226,100,1208.7,
Hana-West\Hana-W-9 new.187,02/17/18 - 10:16,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3222,3222,100,1207.3,
Hana-West\Hana-W-9 new.188,02/24/18 - 08:25,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3234,3234,100,1211.8,
Hana-West\Hana-W-9 new.189,03/03/18 - 08:52,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3293,3267,99,1224.1,
Hana-West\Hana-W-9 new.190,03/10/18 - 10:27,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3508,3455,98,1292.7,
Hana-West\Hana-W-9 new.191,03/17/18 - 10:40,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3396,3396,100,1271.4,
Hana-West\Hana-W-9 new.192,03/18/18 - 11:02,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3422,3422,100,1280.7,
Hana-West\Hana-W-9 new.193,03/25/18 - 10:38,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3407,3407,100,1275.1,
Hana-West\Hana-W-9 new.194,04/06/18 - 11:34,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3336,3336,100,1249.7,
Hana-West\Hana-W-9 new.195,04/21/18 - 10:32,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3309,3309,100,1239.2,
Hana-West\Hana-W-9 new.196,05/05/18 - 10:32,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3320,3320,100,1243.5,
Hana-West\Hana-W-9 new.197,05/12/18 - 09:54,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3288,3288,100,1231.9,
Hana-West\Hana-W-9 new.198,05/19/18 - 12:54,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3422,3422,100,1281.2,
Hana-West\Hana-W-9 new.199,05/26/18 - 08:16,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3346,3346,100,1254.3,
Hana-West\Hana-W-9 new.200,06/02/18 - 10:35,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3309,3309,100,1240.0,
Hana-West\Hana-W-9 new.201,06/09/18 - 10:37,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3303,3303,100,1235.2,
Hana-West\Hana-W-9 new.202,07/14/18 - 16:09,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3316,3316,100,1243.1,
Hana-West\Hana-W-9 new.203,07/26/18 - 11:49,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3357,3357,100,1257.7,
Hana-West\Hana-W-9 new.204,08/04/18 - 09:28,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3330,3330,100,1247.2,
Hana-West\Hana-W-9 new.205,08/11/18 - 14:15,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3323,3323,100,1244.7,
Hana-West\Hana-W-9 new.206,08/21/18 - 09:12,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3483,3483,100,1302.4,
Hana-West\Hana-W-9 new.207,09/02/18 - 13:24,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3865,3865,100,1445.8,
Hana-West\Hana-W-9 new.208,09/08/18 - 10:28,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4070,4070,100,1502.3,
Hana-West\Hana-W-9 new.209,09/27/18 - 14:24,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,522,522,100,201.5,
Hana-West\Hana-W-9 new.210,10/08/18 - 16:27,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4521,4521,100,1665.3,
Hana-West\Hana-W-9 new.211,10/09/18 - 11:44,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4216,4216,100,1580.8,
Hana-West\Hana-W-9 new.212,10/09/18 - 16:49,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4196,4196,100,1560.6,
Hana-West\Hana-W-9 new.213,10/10/18 - 11:36,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4052,4052,100,1506.6,
Hana-West\Hana-W-9 new.214,10/11/18 - 11:43,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3865,3865,100,1439.5,
Hana-West\Hana-W-9 new.215,10/12/18 - 10:40,Hana-W-9 new,3.500,X,4911.00,4911.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3767,3767,100,1403.0,
Hana-West\Hana-W-9 new.216,10/13/18 - 11:33,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2763,2763,100,1042.0,
Hana-West\Hana-W-9 new.217,10/14/18 - 15:04,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2735,2735,100,1031.7,
Hana-West\Hana-W-9 new.218,10/16/18 - 10:20,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2615,2615,100,987.8,
Hana-West\Hana-W-9 new.219,10/18/18 - 11:33,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2556,2556,100,965.7,
Hana-West\Hana-W-9 new.220,10/19/18 - 11:05,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2430,2430,100,919.2,
Hana-West\Hana-W-9 new.221,10/22/18 - 16:15,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2212,2212,100,838.6,
Hana-West\Hana-W-9 new.222,10/31/18 - 11:18,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2094,2094,100,794.2,
Hana-West\Hana-W-9 new.223,11/07/18 - 12:04,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1978,1978,100,751.5,
Hana-West\Hana-W-9 new.224,11/10/18 - 10:40,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1961,1961,100,745.3,
Hana-West\Hana-W-9 new.225,11/23/18 - 13:26,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1854,1854,100,705.2,
Hana-West\Hana-W-9 new.226,12/03/18 - 11:44,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1854,1854,100,705.5,
Hana-West\Hana-W-9 new.227,12/09/18 - 14:22,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1820,1820,100,693.1,
Hana-West\Hana-W-9 new.228,12/15/18 - 11:37,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1815,1815,100,691.1,
Hana-West\Hana-W-9 new.229,12/22/18 - 10:49,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1815,1815,100,691.2,
Hana-West\Hana-W-9 new.230,01/01/19 - 13:56,Hana-W-9 new,3.500,X,4020.00,4020.00,0.04757,0.04757,6209.50,6209.50,40.0,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1858,1858,100,707.0,
Hana-West\Hana-West-2.302,01/08/18 - 16:49,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3430,3430,100,1266.1,
Hana-West\Hana-West-2.303,01/14/18 - 16:02,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3212,3212,100,1194.8,
Hana-West\Hana-West-2.304,01/20/18 - 09:08,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,657,566,86,216.9,
Hana-West\Hana-West-2.305,01/21/18 - 08:42,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,552,488,89,188.8,
Hana-West\Hana-West-2.306,01/21/18 - 14:25,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3732,3732,100,1382.6,
Hana-West\Hana-West-2.307,01/21/18 - 16:07,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,501,501,100,198.7,
Hana-West\Hana-West-2.308,01/22/18 - 11:25,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,477,439,92,168.5,
Hana-West\Hana-West-2.309,01/23/18 - 16:14,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1394,1305,94,493.7,
Hana-West\Hana-West-2.310,01/23/18 - 16:54,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,401,366,91,140.9,
Hana-West\Hana-West-2.311,01/23/18 - 17:41,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,450,348,77,132.7,
Hana-West\Hana-West-2.312,01/24/18 - 12:01,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,593,523,88,200.6,
Hana-West\Hana-West-2.313,01/24/18 - 15:34,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2998,2998,100,1117.2,
Hana-West\Hana-West-2.314,01/25/18 - 07:58,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3756,3756,100,1390.1,
Hana-West\Hana-West-2.315,01/25/18 - 08:28,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3760,3611,96,1338.0,
Hana-West\Hana-West-2.316,01/27/18 - 09:03,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3761,3761,100,1391.1,
Hana-West\Hana-West-2.317,02/03/18 - 14:26,Hana-West-2,3.500,X,4459.00,4459.00,0.02523,0.02523,5060.00,5060.00,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.3,
Hana-West\Hana-West-2.318,02/04/18 - 11:35,Hana-West-2,3.500,X,4459.00,4459.00,0.02523,0.02523,5060.00,5060.00,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2289,2289,100,838.5,
Hana-West\Hana-West-2.319,02/06/18 - 16:45,Hana-West-2,3.500,X,4459.00,4459.00,0.02523,0.02523,5060.00,5060.00,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2874,2874,100,1047.8,
Hana-West\Hana-West-2.320,02/07/18 - 15:50,Hana-West-2,3.500,X,4459.00,4459.00,0.02523,0.02523,5060.00,5060.00,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3326,3326,100,1208.2,
Hana-West\Hana-West-2.321,02/08/18 - 08:09,Hana-West-2,3.500,X,4459.00,4459.00,0.02523,0.02523,5060.00,5060.00,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3067,2950,96,1074.6,
Hana-West\Hana-West-2.322,02/11/18 - 16:06,Hana-West-2,3.500,X,4459.00,4459.00,0.02523,0.02523,5060.00,5060.00,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3421,3421,100,1242.2,
Hana-West\Hana-West-2.323,02/14/18 - 09:42,Hana-West-2,3.500,X,4459.00,4459.00,0.02523,0.02523,5060.00,5060.00,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3762,3762,100,1362.3,
Hana-West\Hana-West-2.324,02/17/18 - 10:11,Hana-West-2,3.500,X,4459.00,4459.00,0.02523,0.02523,5060.00,5060.00,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2947,2947,100,1075.5,
Hana-West\Hana-West-2.325,02/27/18 - 09:53,Hana-West-2,3.500,X,4459.00,4401.16,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3168,3168,100,1151.9,
Hana-West\Hana-West-2.326,03/01/18 - 08:42,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1585,1585,100,588.7,
Hana-West\Hana-West-2.327,03/01/18 - 17:29,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1570,1570,100,582.8,
