Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-797585780quid (%),Pump Intake Pressure (psi (g)),
Hana\Hana-11.259,04/22/17 - 09:17,Hana-11,3.500,2.250,4877.00,4877.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,560,560,100,213.4,
Hana\Hana-11.260,04/29/17 - 09:09,Hana-11,3.500,2.250,4877.00,4877.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,609,587,96,223.2,
Hana\Hana-11.261,05/07/17 - 14:03,Hana-11,3.500,2.250,4877.00,4877.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,729,716,98,271.5,
Hana\Hana-11.262,05/23/17 - 10:29,Hana-11,3.500,2.250,4877.00,4877.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1278,1278,100,482.1,
Hana\Hana-11.263,06/03/17 - 08:30,Hana-11,3.500,2.250,4877.00,4877.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,924,894,97,338.3,
Hana\Hana-11.264,06/17/17 - 08:38,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,773,773,100,293.8,
Hana\Hana-11.265,06/24/17 - 08:30,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,739,739,100,279.1,
Hana\Hana-11.266,06/27/17 - 10:37,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,06/27/17 - 10:47,20693,6431,5861,-1367,22.5,133.2,9.000,94.44,125.8,668.4,1366.6,X,29,15731,10478,11524,8810,739,723,98,272.8,
Hana\Hana-11.267,07/22/17 - 09:23,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,730,728,100,277.0,
Hana\Hana-11.268,08/05/17 - 08:33,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,700,674,96,256.9,
Hana\Hana-11.269,08/12/17 - 09:34,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,698,698,100,265.8,
Hana\Hana-11.270,08/19/17 - 08:26,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,738,711,96,267.4,
Hana\Hana-11.271,08/26/17 - 10:53,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,08/26/17 - 11:03,21094,6267,6278,-1350,23.1,132.3,8.955,94.31,124.8,659.7,1350.1,X,0,16539,10478,13011,8810,773,773,100,293.8,
Hana\Hana-11.272,09/09/17 - 09:35,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,09/09/17 - 09:43,20799,6454,5949,-1081,21.8,134.7,9.000,92.36,124.4,661.0,1080.8,X,2,17238,10478,13698,8810,995,995,100,376.6,
Hana\Hana-11.273,09/11/17 - 16:57,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,09/11/17 - 16:57,21010,6227,5735,-502,21.9,137.9,8.911,93.94,129.5,681.1,502.4,X,8,15180,10478,11588,8810,X,X,X,X,
Hana\Hana-11.274,09/16/17 - 08:57,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1157,1157,100,437.1,
Hana\Hana-11.275,09/30/17 - 15:29,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1219,1202,99,453.8,
Hana\Hana-11.276,10/07/17 - 09:02,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1310,1239,95,467.8,
Hana\Hana-11.277,10/14/17 - 13:30,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1399,1389,99,523.7,
Hana\Hana-11.278,10/29/17 - 11:28,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1617,1574,97,592.1,
Hana\Hana-11.279,10/31/17 - 12:54,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1639,1639,100,616.1,
Hana\Hana-11.280,11/11/17 - 13:35,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1729,1729,100,649.6,
Hana\Hana-11.281,11/23/17 - 16:28,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,11/23/17 - 16:40,20039,5783,4762,-1279,19.2,134.4,9.045,95.50,128.4,685.5,1278.6,X,31,14499,10478,10638,8810,2050,2050,100,767.7,
Hana\Hana-11.282,12/12/17 - 10:53,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1996,1996,100,747.9,
Hana\Hana-11.283,12/27/17 - 08:36,Hana-11,3.500,2.250,4870.00,4870.00,0.05051,0.05051,4935.00,4935.00,X,24.9,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2034,2034,100,759.9,
Hana\Hana-14.111,02/18/17 - 17:20,Hana-14,3.500,2.250,4630.00,4630.00,0.04697,0.04697,4826.00,4826.00,X,25.8,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3922,3922,100,1445.9,
Hana\Hana-15.008,12/20/17 - 15:53,Hana-15,X,X,X,X,0.05,0.05,4837.00,4837.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1704,1239,73,X,
Hana\Hana-15.009,12/25/17 - 11:20,Hana-15,X,X,X,X,0.05,0.05,4837.00,4837.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,X,
Hana\Hana-15.010,12/26/17 - 16:24,Hana-15,X,X,X,X,0.05,0.05,4837.00,4837.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3329,3329,100,X,
Hana\Hana-15.011,12/29/17 - 16:19,Hana-15,X,X,X,X,0.05,0.05,4837.00,4837.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3337,3337,100,X,
Hana\Hana-20.232,01/07/17 - 11:52,Hana-20,3.500,2.250,4732.00,4732.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,122.933,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3515,3515,100,1293.8,
Hana\Hana-20.233,01/14/17 - 08:33,Hana-20,3.500,2.250,4732.00,4732.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,122.933,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3514,3514,100,1298.0,
Hana\Hana-20.234,01/21/17 - 08:53,Hana-20,3.500,2.250,4732.00,4732.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,122.933,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3477,3477,100,1285.2,
Hana\Hana-20.235,01/28/17 - 14:22,Hana-20,3.500,2.250,4732.00,4732.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,122.933,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3458,3458,100,1279.3,
Hana\Hana-20.236,02/11/17 - 09:03,Hana-20,3.500,2.250,4732.00,4732.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,122.933,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3645,3645,100,1345.8,
Hana\Hana-20.237,02/22/17 - 08:29,Hana-20,3.500,2.250,4732.00,4732.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,122.933,X,02/22/17 - 08:37,17352,7796,883,-1188,6.5,136.6,10.588,100.00,136.6,854.1,1188.5,876423.3,27,12769,11807,12267,8561,4018,4018,100,1481.3,
Hana\Hana-20.238,03/25/17 - 11:37,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3839,3839,100,1414.1,
Hana\Hana-20.239,04/02/17 - 11:33,Hana-21,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3763,3763,100,1387.8,
Hana\Hana-20.240,04/08/17 - 08:16,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3719,3719,100,1371.5,
Hana\Hana-20.241,04/22/17 - 08:51,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3643,3643,100,1345.1,
Hana\Hana-20.242,04/29/17 - 09:31,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3638,3580,98,1322.8,
Hana\Hana-20.243,05/07/17 - 13:34,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3609,3506,97,1295.9,
Hana\Hana-20.244,05/20/17 - 08:42,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3583,3583,100,1323.6,
Hana\Hana-20.245,05/27/17 - 09:04,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3605,3605,100,1331.2,
Hana\Hana-20.246,06/03/17 - 08:10,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3584,3584,100,1324.3,
Hana\Hana-20.247,06/14/17 - 09:33,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,06/14/17 - 09:45,21729,5471,3419,-608,19.5,149.2,10.909,100.00,149.2,961.0,608.4,1496739.6,0,8583,11727,8566,8526,3577,3577,100,1321.5,
Hana\Hana-20.248,06/24/17 - 07:58,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3579,3579,100,1320.5,
Hana\Hana-20.249,07/22/17 - 09:05,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3600,3600,100,1329.8,
Hana\Hana-20.250,08/05/17 - 08:05,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3580,3580,100,1322.8,
Hana\Hana-20.251,08/19/17 - 08:39,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3562,3562,100,1313.5,
Hana\Hana-20.252,09/08/17 - 09:29,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3503,3503,100,1294.5,
Hana\Hana-20.253,09/16/17 - 08:34,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3508,3508,100,1297.2,
Hana\Hana-20.254,09/30/17 - 15:47,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3485,3485,100,1288.7,
Hana\Hana-20.255,10/05/17 - 11:00,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,10/05/17 - 11:10,22085,5545,3379,-516,20.6,148.0,10.909,100.00,148.0,953.1,515.9,1520790.0,21,10934,11727,10523,8526,3519,3396,97,1258.0,
Hana\Hana-20.256,10/14/17 - 14:23,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3459,3459,100,1280.0,
Hana\Hana-20.257,10/29/17 - 16:55,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3975,3975,100,1469.6,
Hana\Hana-20.258,10/29/17 - 17:21,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,10/29/17 - 17:21,23308,9188,4476,-1627,11.0,149.7,10.909,1.09,1.6,10.5,1627.5,1663064.6,39,15378,11727,14380,8526,X,X,X,X,
Hana\Hana-20.259,10/31/17 - 13:13,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4008,4008,100,1479.2,
Hana\Hana-20.260,10/31/17 - 14:31,Hana-20,3.500,2.250,4713.00,4713.00,0.04786,0.04786,4814.00,4814.00,X,25,1.05,X,912000,144.000,X,10/31/17 - 14:31,17637,7135,608,-1384,10.2,156.6,10.976,100.00,156.6,1014.4,1384.2,1143145.5,0,10501,11727,10362,8526,X,X,X,X,
Hana\Hana-21.217,01/07/17 - 10:52,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3707,3707,100,1364.4,
Hana\Hana-21.218,01/21/17 - 09:11,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3687,3687,100,1363.3,
Hana\Hana-21.219,01/28/17 - 14:59,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3711,3711,100,1371.6,
Hana\Hana-21.220,02/11/17 - 08:17,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3722,3722,100,1375.6,
Hana\Hana-21.221,03/05/17 - 13:23,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3701,3701,100,1368.0,
Hana\Hana-21.222,03/11/17 - 09:09,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3708,3708,100,1369.7,
Hana\Hana-21.223,03/25/17 - 07:52,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3716,3716,100,1373.4,
Hana\Hana-21.224,04/03/17 - 10:43,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3745,3745,100,1383.9,
Hana\Hana-21.225,04/08/17 - 07:30,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3799,3799,100,1402.1,
Hana\Hana-21.226,04/22/17 - 08:03,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3801,3801,100,1402.7,
Hana\Hana-21.227,04/29/17 - 07:33,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3783,3783,100,1397.2,
Hana\Hana-21.228,05/07/17 - 13:13,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3825,3825,100,1411.1,
Hana\Hana-21.229,05/13/17 - 07:17,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3779,3779,100,1395.1,
Hana\Hana-21.230,05/20/17 - 07:35,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3771,3771,100,1392.4,
Hana\Hana-21.231,05/26/17 - 10:27,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,05/26/17 - 10:37,17296,7542,2250,-1116,12.5,141.8,7.792,99.67,141.3,649.8,1115.9,1175973.2,22,9776,11128,7271,9085,3783,3783,100,1396.7,
Hana\Hana-21.232,06/03/17 - 07:10,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3775,3775,100,1393.5,
Hana\Hana-21.233,06/17/17 - 07:26,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3778,3778,100,1394.3,
Hana\Hana-21.234,06/24/17 - 07:15,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3758,3758,100,1386.1,
Hana\Hana-21.235,07/22/17 - 09:49,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3814,3814,100,1407.2,
Hana\Hana-21.236,07/29/17 - 14:24,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3766,3766,100,1390.7,
Hana\Hana-21.237,08/05/17 - 09:11,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3762,3762,100,1389.3,
Hana\Hana-21.238,08/07/17 - 11:04,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3389,3389,100,1261.9,
Hana\Hana-21.239,08/12/17 - 07:55,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3757,3757,100,1386.4,
Hana\Hana-21.240,09/08/17 - 10:11,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3765,3765,100,1389.0,
