Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1343664010quid (%),Pump Intake Pressure (psi (g)),
Hana-West\Hana-18.209,02/28/17 - 08:22,Hana-18,3.500,1.750,4856.00,4856.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,912000,168.000,X,02/28/17 - 08:33,22005,8800,6082,-733,17.4,166.0,6.475,96.17,159.6,369.0,732.8,1648890.8,0,17328,12150,16179,5314,191,191,100,83.9,
Hana-West\Hana-18.210,03/04/17 - 11:07,Hana-18,3.500,1.750,4887.50,4887.50,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,103,103,100,43.2,
Hana-West\Hana-18.211,03/06/17 - 13:28,Hana-18,3.500,1.750,4887.50,4887.50,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,205,205,100,90.3,
Hana-West\Hana-18.212,03/11/17 - 10:18,Hana-18,3.500,1.750,4887.50,4887.50,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,250,237,35,95.7,
Hana-West\Hana-18.213,03/18/17 - 16:23,Hana-18,3.500,1.750,4887.50,4887.50,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,6.2,
Hana-West\Hana-18.214,03/18/17 - 16:28,Hana-18,3.500,1.750,4887.50,4887.50,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,214,214,100,90.2,
Hana-West\Hana-18.215,03/26/17 - 10:44,Hana-18,3.500,1.750,4887.50,4887.50,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,224,224,100,87.6,
Hana-West\Hana-18.216,04/12/17 - 15:55,Hana-18,3.500,1.750,4887.50,4887.50,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,221,221,100,86.7,
Hana-West\Hana-18.217,04/20/17 - 10:02,Hana-18,3.500,1.750,4887.50,4887.50,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,264,250,59,96.9,
Hana-West\Hana-18.218,04/21/17 - 11:29,Hana-18,3.500,1.750,4887.50,4887.50,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,287,264,61,102.1,
Hana-West\Hana-18.219,04/22/17 - 09:23,Hana-18,3.500,2.750,4817.00,4817.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,82,82,100,33.6,
Hana-West\Hana-18.220,04/29/17 - 09:04,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,236,201,35,79.1,
Hana-West\Hana-18.221,04/30/17 - 10:00,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,04/30/17 - 10:00,26226,13359,7981,-907,6.6,108.7,3.913,61.42,66.8,154.2,907.1,1345317.1,0,22740,15925,15668,8756,X,X,X,X,
Hana-West\Hana-18.222,05/03/17 - 10:21,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,05/03/17 - 10:30,26577,13357,8122,-721,6.6,109.2,3.913,60.05,65.6,151.5,721.2,1358186.5,2,X,X,X,X,98,98,100,39.7,
Hana-West\Hana-18.223,05/03/17 - 10:44,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,8817,15925,3045,8756,X,X,X,X,
Hana-West\Hana-18.224,05/07/17 - 14:09,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,05/07/17 - 14:16,25525,13834,8051,-821,5.1,107.2,2.980,67.36,72.2,127.0,821.0,1303646.6,0,22611,15925,14709,8756,258,212,39,82.4,
Hana-West\Hana-18.225,05/13/17 - 14:16,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,169,169,100,67.0,
Hana-West\Hana-18.226,05/13/17 - 14:58,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,186,184,52,-1.$,
Hana-West\Hana-18.227,05/14/17 - 14:03,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,141.236,X,05/14/17 - 14:03,24646,13883,7558,-1213,5.5,127.5,2.980,65.74,83.8,147.4,1212.8,1546973.3,8,25854,15925,20154,8756,X,X,X,X,
Hana-West\Hana-18.228,05/20/17 - 08:17,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,160,160,100,63.0,
Hana-West\Hana-18.229,05/28/17 - 09:57,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,227,211,65,85.5,
Hana-West\Hana-18.230,06/03/17 - 07:51,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,164,164,100,64.6,
Hana-West\Hana-18.231,06/17/17 - 09:01,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,189,187,64,75.0,
Hana-West\Hana-18.232,06/24/17 - 08:36,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,202,194,61,75.8,
Hana-West\Hana-18.233,07/06/17 - 10:27,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,07/06/17 - 10:35,25358,14031,8133,-798,5.3,106.4,2.985,70.54,75.1,132.3,798.3,1299084.3,0,22773,15925,16010,8756,267,230,57,90.2,
Hana-West\Hana-18.234,08/12/17 - 09:27,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,269,231,57,89.9,
Hana-West\Hana-18.235,08/19/17 - 08:14,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,276,233,54,87.8,
Hana-West\Hana-18.236,08/26/17 - 10:24,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,243,224,68,90.0,
Hana-West\Hana-18.237,09/02/17 - 11:04,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,213,199,56,78.7,
Hana-West\Hana-18.238,09/08/17 - 09:54,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,305,294,91,120.4,
Hana-West\Hana-18.239,09/16/17 - 09:03,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,270,230,54,89.6,
Hana-West\Hana-18.240,09/23/17 - 09:35,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,152,152,100,60.8,
Hana-West\Hana-18.241,10/08/17 - 10:09,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,10/08/17 - 10:17,25629,14571,8125,-1164,5.4,107.2,2.927,76.89,82.4,142.4,1163.8,1318024.6,0,29874,15925,21791,8756,167,167,100,66.4,
Hana-West\Hana-18.242,10/14/17 - 13:21,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,175,175,100,69.6,
Hana-West\Hana-18.243,11/12/17 - 10:50,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,11/12/17 - 10:50,25473,14587,8931,-281,5.7,107.5,3.035,75.51,81.2,145.5,281.2,1311453.4,7,27497,15925,20741,8756,184,184,91,76.9,
Hana-West\Hana-18.244,11/13/17 - 10:56,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,11/13/17 - 10:56,24885,14612,8737,-698,5.4,106.5,3.041,X,82.2,147.5,698.4,1288707.9,0,36181,15925,26554,8756,199,197,87,77.2,
Hana-West\Hana-18.245,11/14/17 - 13:23,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,11/14/17 - 13:32,26674,13828,8540,-1007,8.0,106.3,3.956,73.41,78.1,182.3,1007.1,1357996.9,0,26061,15925,17777,8756,251,226,64,87.7,
Hana-West\Hana-18.246,11/18/17 - 10:21,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,11/18/17 - 10:21,26589,13756,8319,-995,8.1,107.5,3.956,74.82,80.4,187.7,994.9,1353357.4,0,24723,15925,18209,8756,184,183,88,71.5,
Hana-West\Hana-18.247,11/22/17 - 11:33,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,153,153,100,62.0,
Hana-West\Hana-18.248,12/02/17 - 15:36,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,12/02/17 - 15:43,26783,14144,8550,-882,8.0,106.5,3.947,75.46,80.4,187.3,882.5,1365261.5,0,22785,15925,17274,8756,137,137,100,64.3,
Hana-West\Hana-18.249,12/11/17 - 11:40,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,12/11/17 - 11:58,26473,13892,8298,-68,7.8,109.6,3.939,76.38,83.7,194.6,68.2,1347377.8,13,27886,15925,21563,8756,633,633,100,246.6,
Hana-West\Hana-18.250,12/14/17 - 10:25,Hana-18,3.500,2.250,4840.00,4840.00,0.04851,0.04851,4658.00,4658.00,X,25,1.05,X,1.28e+006,121.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,243,216,56,84.5,
Hana-West\Hana-W-10 new.136,01/14/17 - 08:28,Hana-W-10 new,3.500,2.750,4525.00,4525.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3243,3243,100,1208.5,
Hana-West\Hana-W-10 new.137,01/21/17 - 08:45,Hana-W-10 new,3.500,2.750,4525.00,4525.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3276,3276,100,1220.5,
Hana-West\Hana-W-10 new.138,01/28/17 - 14:28,Hana-W-10 new,3.500,2.750,4525.00,4525.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3326,3326,100,1238.7,
Hana-West\Hana-W-10 new.139,02/06/17 - 17:05,Hana-W-10 new,3.500,2.750,4525.00,4525.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,02/06/17 - 17:05,15017,8883,2041,-645,8.5,170.9,9.091,13.35,22.8,182.9,645.1,1076773.7,0,11907,11666,10070,12229,X,X,X,X,
Hana-West\Hana-W-10 new.140,02/22/17 - 11:15,Hana-W-10 new,3.500,2.750,4525.00,4525.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3574,3574,100,1331.8,
Hana-West\Hana-W-10 new.141,03/04/17 - 11:42,Hana-W-10 new,3.500,2.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2070,2070,100,781.9,
Hana-West\Hana-W-10 new.142,03/11/17 - 09:55,Hana-W-10 new,3.500,2.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1988,1988,100,751.3,
Hana-West\Hana-W-10 new.143,04/02/17 - 11:39,Hana-W-10 new,3.500,2.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2062,2062,100,779.0,
Hana-West\Hana-W-10 new.144,04/08/17 - 08:22,Hana-W-10 new,3.500,2.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2088,2088,100,788.2,
Hana-West\Hana-W-10 new.145,04/22/17 - 08:57,Hana-W-10 new,3.500,2.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1954,1907,98,721.9,
Hana-West\Hana-W-10 new.146,04/29/17 - 09:38,Hana-W-10 new,3.500,2.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1918,1918,100,725.6,
Hana-West\Hana-W-10 new.147,05/07/17 - 13:39,Hana-W-10 new,3.500,2.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1899,1867,98,706.6,
Hana-West\Hana-W-10 new.148,05/18/17 - 08:04,Hana-W-10 new,3.500,2.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,145.275,X,05/18/17 - 08:13,15895,6440,4920,-1757,7.3,156.2,6.569,100.00,156.2,904.6,1756.7,797612.9,20,9046,9277,9698,9405,2629,2629,100,990.3,
Hana-West\Hana-W-10 new.149,05/18/17 - 17:34,Hana-W-10 new,3.500,3.750,3504.00,3504.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,1.28e+006,144.000,X,05/18/17 - 17:34,18804,7766,8144,-414,16.1,152.1,6.569,100.00,152.1,1638.3,414.0,1332358.4,0,10564,9096,12201,17609,X,X,X,X,
Hana-West\Hana-W-10 new.150,08/19/17 - 08:34,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1852,1852,100,698.8,
Hana-West\Hana-W-10 new.151,09/02/17 - 11:18,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1857,1857,100,703.2,
Hana-West\Hana-W-10 new.152,09/09/17 - 08:11,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,09/09/17 - 08:30,22926,6356,12376,-443,25.4,135.8,6.522,97.25,132.1,1412.3,442.7,X,16,13243,9252,11344,17488,1860,1760,95,667.0,
Hana-West\Hana-W-10 new.153,09/16/17 - 08:28,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1879,1879,100,711.3,
Hana-West\Hana-W-10 new.154,09/30/17 - 15:41,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1571,1571,100,596.5,
Hana-West\Hana-W-10 new.155,10/02/17 - 10:47,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1880,1880,100,711.5,
Hana-West\Hana-W-10 new.156,10/07/17 - 09:10,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1917,1917,100,725.1,
Hana-West\Hana-W-10 new.157,10/14/17 - 14:18,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1910,1910,100,723.0,
Hana-West\Hana-W-10 new.158,10/31/17 - 13:06,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1924,1924,100,728.3,
Hana-West\Hana-W-10 new.159,11/14/17 - 11:15,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1962,1962,100,738.6,
Hana-West\Hana-W-10 new.160,12/14/17 - 10:41,Hana-W-10 new,3.500,3.750,3480.00,3480.00,0.05008,0.05008,6195.00,6195.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2016,2016,100,762.3,
Hana-West\Hana-w-11 (2).001,10/26/17 - 15:01,Hana-11,3.500,2.250,4902.00,4902.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.563,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3821,3821,100,1410.0,
Hana-West\Hana-w-11 (2).002,10/31/17 - 12:47,Hana-11,3.500,2.250,4902.00,4902.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.563,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3769,3769,100,1391.3,
Hana-West\Hana-W-9 new.158,01/14/17 - 08:46,Hana-W-9 new,3.500,3.750,3711.50,3711.50,0.04757,0.04757,6193.00,6193.00,X,24,1.05,X,1.28e+006,168.000,X,01/14/17 - 08:53,10995,7877,47,-1162,3.2,170.1,6.667,100.00,170.1,1859.2,1161.8,928731.4,17,9429,9817,9607,18651,2076,2076,100,790.7,
Hana-West\Hana-W-9 new.159,02/01/17 - 10:33,Hana-W-9 new,3.500,3.750,4902.00,4902.00,0.04757,0.04757,6193.00,6193.00,X,24,1.05,X,1.28e+006,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3715,3715,100,1395.5,
Hana-West\Hana-W-9 new.160,02/05/17 - 08:15,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3599,3599,100,1346.2,
Hana-West\Hana-W-9 new.161,02/07/17 - 17:08,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3167,3167,100,1188.9,
Hana-West\Hana-W-9 new.162,02/11/17 - 08:56,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2908,2908,100,1093.4,
Hana-West\Hana-W-9 new.163,02/20/17 - 10:50,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2741,2741,100,1032.0,
Hana-West\Hana-W-9 new.164,02/24/17 - 10:43,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2742,2742,100,1032.9,
